nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Le Carillon d'Or,Maubeuge,59600,Domitys,1 Rue de Mairieux,03 59 28 48 81,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/maubeuge-le-carillon-dor-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Moulin des Flandres,Lesquin,59810,Domitys,Rue des Meuniers,03 59 28 48 80,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/lesquin-le-moulin-des-flandres-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services L'Olympe,Marcq-en-Barœul,59700,Domitys,Rue Henri Robert Neu,03 59 28 48 60,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/marcq-en-baroeul-lolympe-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Cantate,Dunkerque,59140,Domitys,3 Rue Benjamin Morel,03 59 28 48 77,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/dunkerque-la-cantate-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Cerneaux,Hazebrouck,59190,Domitys,Rue du Pont,03 76 07 06 00,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/hazebrouck-les-cerneaux-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Piano,Lille,59800,Domitys,Rue Adèle Duriez,03 59 28 53 38,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/lille-le-piano-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services L'Esquisse,Valenciennes,59300,Domitys,22 Chemin du Halage,03 59 28 48 66,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/valenciennes-lesquisse-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services L'Agapanthe,Lille,59000,Domitys,462 Rue Courtois,03 59 28 48 64,,https://www.domitys.fr/residence-services-senior/hauts-de-france/nord-59/lille-lagapanthe-59,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Balcons Saint-Jean,La Bassée,59480,Areli,49 Rue du Général Leclerc,03 20 23 19 13,,https://www.areli.fr/logement/balcons-saint-jean/,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Toiles de Beaumont,Roubaix,59100,Areli,54 Avenue Gustave Delory,03 20 57 17 11,,https://www.areli.fr/logement/toiles-beaumont-2/,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La balade de Jeanne,Beuvrages,59192,Areli,Place du 11 Novembre,03 20 57 71 33,,https://www.areli.fr/logement/balade-de-jeanne-2-2/,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières -,Villeneuve-d'Ascq,59491,Girandieres,210 Allée des Mannequins,08 00 96 99 96,,https://www.girandieres.com/residences-seniors/hauts-de-france/villeneuve-d-ascq-405.html,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Armonia,Roubaix,59100,Homilys,25 Avenue Gustave Delory,03 20 96 68 66,,https://www.homilys.fr/nos-programmes/roubaix-la-villa-armonia/,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services DAMECOSI,Wattrelos,59150,Damecosi,Rue Louis Dornier,03 74 09 69 25,,https://damecosi.fr/residence-services-seniors-damecosi-wattrelos/,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Templitudes - Hem,Hem,59510,Domusvi,6 Rue du Lin,03 20 68 43 00,,https://www.domusvi.com/residence-seniors/les-templitudes-du-lin-hem-4369523,Résidence services seniors,residence,a_verifier,,59,pour-les-personnes-agees.gouv.fr,,personnes_agees
