nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Marie-Claire Mandelieu-la-Napoule, ALPES-MARITIMES",Mandelieu La Napoule,06210,Résidence Séniors Mandelieu,1340 avenue du général Garbay,04 92 19 63 38,directionmarieclaire@emera.fr,https://www.has-sante.fr/jcms/4974_FicheESSMS/fr/residence-autonomie-marie-claire,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mandelieu La Napoule, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/mandelieu-la-napoule-06210/residence-autonomie-marie-claire/060030731,2026-01-09,personnes_agees
Résidence autonomie Pasteur,Antibes,06160,CCAS,16 avenue Pasteur,04 92 91 38 80,residence.pasteur@ccas-antibes.fr,https://www.has-sante.fr/jcms/15095_FicheESSMS/fr/residence-autonomie-pasteur-antibes,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Antibes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/antibes-06160/residence-autonomie-pasteur/060792868,2026-01-09,personnes_agees
Résidence autonomie Porte neuve II,Grasse,06130,API Provence,1 avenue Jean-XXIII,04 92 95 25 53,grasse.porteneuve@apiprovence.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=060031481,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Grasse, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/grasse-06130/residence-autonomie-porte-neuve-ii/060031481,2026-01-09,personnes_agees
Résidence autonomie Le Riou,Cannes,06150,CCAS,1 rue du Riou,04 93 45 97 29,residence-riou@ccas-cannes.fr,https://www.ccas-cannes.fr/informations-ladmission-residence-autonomie/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Cannes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/cannes-06150/residence-autonomie-le-riou/060791126,2026-01-09,personnes_agees
Résidence autonomie Saint-Barthélemy,Nice,06000,CCAS,64 avenue Cyrille Besset,04 93 52 63 77,dg@ccas-nice.fr,https://ccas-nice.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nice, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/nice-06000/residence-autonomie-saint-barthelemy/060790979,2026-01-09,personnes_agees
Résidence autonomie Sainte-Catherine Le,Le Cannet,06110,CCAS,45 rue Sainte-Catherine,04 93 69 14 93,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=060791282,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Cannet, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/le-cannet-06110/residence-autonomie-sainte-catherine/060791282,2026-01-09,personnes_agees
Résidence autonomie Saint-Jean d'Angély,Nice,06000,CCAS,4 rue Maryse Carlin,04 92 12 53 85,,https://ccas-nice.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nice, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/nice-06000/residence-autonomie-saint-jean-dangely/060024049,2026-01-09,personnes_agees
Résidence autonomie Villa Jacob,Nice,06000,Fondation Casip Cojasor,32 avenue Général Estienne,04 93 53 00 62,accueil.vj@casip-cojasor.fr,https://www.casip-cojasor.fr/service/nos-ehpad,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nice, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/nice-06000/residence-autonomie-villa-jacob/060791373,2026-01-09,personnes_agees
Résidence Villa Val-d'or,Antibes,06600,Association des séniors de,433 route de Saint Jean,04 93 33 21 01,direction-villavaldor@sud-generations.fr,https://www.has-sante.fr/jcms/14417_FicheESSMS/fr/residence-villa-val-d-or,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Antibes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (06),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/alpes-maritimes-06/antibes-06600/residence-villa-val-dor/060782588,2026-01-09,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Antibes,06600,Jardins-Arcadie,10 Avenue des Frères Olivier,04 92 90 58 22,,https://jardins-arcadie.fr/residence/residence-seniors-antibes,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Cannes,06400,Jardins-Arcadie,1 Avenue de Saissy,04 93 06 61 00,,https://jardins-arcadie.fr/residence/residence-seniors-cannes,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Palmosa,Cannes,06400,Residencepalmosa,84 Avenue Jean de Lattre de Tassigny,04 93 69 16 88,,http://www.residencepalmosa.com/index.htm#,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Grasse,06130,Jardins-Arcadie,1 Boulevard Georges Clémenceau,04 92 60 90 90,,https://jardins-arcadie.fr/residence/residence-seniors-de-grasse,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Marie Claire,Mandelieu-la-Napoule,06210,Emera,1340 Avenue du Général Garbay,04 92 19 63 38,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/marie-claire/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Albert,Mouans-Sartoux,06370,Emera,835 Chemin des Gourettes,04 92 92 54 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/albert/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Demeures du Golf,Opio,06650,Ovelia,4 Route de Cannes,04 23 45 02 07,,https://www.ovelia.fr/residences-seniors/opio-demeures-golf,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
