nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Marianne Mions, METROPOLE DE LYON",Mions,69780,CCAS,2 allée du Château,04 78 20 80 38,ccas@mions.fr,https://www.has-sante.fr/jcms/5985_FicheESSMS/fr/residence-marianne,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mions, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/mions-69780/residence-autonomie-marianne/690044896,2026-01-30,personnes_agees
"Résidence autonomie Marius Ledoux Bron, METROPOLE DE LYON",Bron,69500,CCAS,1 rue de Lessivas,04 78 41 04 95,ccas-residences@ville-bron.fr,https://www.has-sante.fr/jcms/8549_FicheESSMS/fr/residence-marius-ledoux,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bron, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/bron-69500/residence-autonomie-marius-ledoux/690788088,2026-01-30,personnes_agees
"Résidence autonomie Saint-Exupéry Villeurbanne, METROPOLE DE LYON",Villeurbanne,69100,Fondation de la Cité Rambaud,31 avenue Antoine de Saint-Exupéry,04 78 84 30 48,villeurbanne@fondation-rambaud.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788666,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villeurbanne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/villeurbanne-69100/residence-autonomie-saint-exupery/690788666,2026-01-30,personnes_agees
Résidence autonomie Le Florentin,Cours,69470,SIDES,36 rue général Leclerc,04 74 89 95 47,c.poizat@mairie-cours.fr,https://www.has-sante.fr/jcms/4551_FicheESSMS/fr/residence-le-florentin,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Cours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/cours-69470/residence-autonomie-le-florentin/690025291,2026-01-30,personnes_agees
"Résidence autonomie Maison de Jeanne Lyon 3e Arrondissement, METROPOLE DE LYON",,,Association La Compassion,10 rue Gandolière,04 78 54 21 60,,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-3e-arrondissement-69003/residence-autonomie-maison-de-jeanne/690798186,2026-01-30,personnes_agees
"Résidence autonomie Les Roses Trémières Chassieu, METROPOLE DE LYON",Chassieu,69680,CCAS,3 rue des Sports,04 78 90 90 79,sdalla-ca@chassieu.fr,https://www.has-sante.fr/jcms/15773_FicheESSMS/fr/foyer-logement-les-roses-tremieres,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chassieu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/chassieu-69680/residence-autonomie-les-roses-tremieres/690041033,2026-01-30,personnes_agees
"Résidence autonomie Ludovic Bonin Vénissieux, METROPOLE DE LYON",Venissieux,69200,CCAS,15 avenue Jean Cagne,04 78 70 50 01,administrationdsas@ville-venissieux.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788617,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Venissieux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/venissieux-69200/residence-autonomie-ludovic-bonin/690788617,2026-01-30,personnes_agees
"Résidence autonomie les Cèdres Saint-Fons, METROPOLE DE LYON",Saint Fons,69190,CCAS,10 rue du Bourrelier,04 78 70 78 30,nmunyarukato@saint-fons.fr,https://www.saint-fons.fr/ACTION-SOCIALE/5316/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Fons, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/saint-fons-69190/residence-autonomie-les-cedres/690800917,2026-01-30,personnes_agees
"Résidence autonomie Thiers Lyon 6e Arrondissement, METROPOLE DE LYON",,,CCAS,171 avenue Thiers,04 78 52 99 31,,https://www.lyon.fr/demarche/contact/nous-contacter-ou-signaler-un-probleme,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-6e-arrondissement-69006/residence-autonomie-thiers/690788823,2026-01-30,personnes_agees
"Résidence autonomie Marc Bloch Lyon 7e Arrondissement, METROPOLE DE LYON",,,CCAS,13 rue Marc Bloch,04 72 72 95 95,,https://www.has-sante.fr/jcms/8123_FicheESSMS/fr/residence-marc-bloch,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-7e-arrondissement-69007/residence-autonomie-marc-bloch/690788377,2026-01-30,personnes_agees
"Résidence autonomie Cuvier Lyon 6e Arrondissement, METROPOLE DE LYON",,,CCAS,152 rue Cuvier,04 78 52 65 12,,https://www.lyon.fr/demarche/contact/nous-contacter-ou-signaler-un-probleme,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-6e-arrondissement-69006/residence-autonomie-cuvier/690788328,2026-01-30,personnes_agees
"Résidence autonomie Mermoz Lyon 8e Arrondissement, METROPOLE DE LYON",,,OVE Plenior,35 rue professeur Joseph Nicolas,04 78 25 51 73,contact@fondation-rambaud.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788427,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-8e-arrondissement-69008/residence-autonomie-mermoz/690788427,2026-01-30,personnes_agees
"Résidence autonomie Saint-Exupéry Craponne, METROPOLE DE LYON",Craponne,69290,CCAS,14 rue Centrale,04 78 44 60 26,rstexupery@mairie-craponne.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690792635,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Craponne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/craponne-69290/residence-autonomie-saint-exupery/690792635,2026-01-30,personnes_agees
"Résidence autonomie la Madeleine L'Arbresle, RHONE",Larbresle,69210,CCAS,9 route de Lyon,04 74 26 93 93,residence-madeleine@mairie-larbresle.fr,http://www.mairie-larbresle.fr/index.php?option=com_content&view=article&id=213:foyer-residence-la-madeleine&catid=168&Itemid=97,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Larbresle, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/larbresle-69210/residence-autonomie-la-madeleine/690798103,2026-01-30,personnes_agees
"Résidence autonomie Henri Raynaud Vénissieux, METROPOLE DE LYON",Venissieux,69200,CCAS,4 rue Prosper Alfaric,04 78 70 29 94,administrationdsas@ville-venissieux.fr,http://www.ville-venissieux.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Venissieux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/venissieux-69200/residence-autonomie-henri-raynaud/690788625,2026-01-30,personnes_agees
"Résidence autonomie Vermeil Rillieux-la-Pape, METROPOLE DE LYON",Rillieux La Pape,69140,CCAS,17 rue de la République,04 78 88 11 10,,https://www.rillieuxlapape.fr/quotidien/social-et-solidarite/prise-en-charge-des-seniors/residence-vermeil,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rillieux La Pape, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/rillieux-la-pape-69140/residence-autonomie-vermeil/690801584,2026-01-30,personnes_agees
"Résidence autonomie Soleil du Moulin à Vent Vénissieux, METROPOLE DE LYON",Venissieux,69200,CCAS,46b rue Ernest Renan,04 78 70 29 94,malban@ville-venissieux.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690023726,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Venissieux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/venissieux-69200/residence-autonomie-soleil-du-moulin-a-vent/690023726,2026-01-30,personnes_agees
"Résidence autonomie Albert Dubure Villefranche-sur-Saône, RHONE",Villefranche sur-Saone,69400,AAASPA,42 avenue Saint-Exupery,04 74 68 12 17,residence-dubure@wanadoo.fr,https://www.has-sante.fr/jcms/8171_FicheESSMS/fr/residence-albert-dubure,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villefranche sur-Saone, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/villefranche-sur-saone-69400/residence-autonomie-albert-dubure/690788641,2026-01-30,personnes_agees
"Résidence autonomie le Clairon Saint-Priest, METROPOLE DE LYON",Saint Priest,69800,CCAS,4 rue Marcel Pagnol,04 81 92 22 55,equipe.clairon@ccas-saint-priest.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788567,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Priest, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/saint-priest-69800/residence-autonomie-le-clairon/690788567,2026-01-30,personnes_agees
Résidence autonomie Les Arcades,Brignais,69530,CCAS,5 boulevard de Schweighouse,04 78 05 16 42,residencelesarcades@mairie-brignais.fr,https://www.has-sante.fr/jcms/4876_FicheESSMS/fr/residence-les-arcades,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Brignais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/brignais-69530/residence-autonomie-les-arcades/690788062,2026-01-30,personnes_agees
