nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Le Moulin des Bruyeres,Corbeil-Essonnes,91100,Domitys,17 Rue la Bruyère,01 85 53 90 39,,https://www.domitys.fr/residence-services-senior/ile-de-france/essonne-91/corbeil-essonnes-le-moulin-des-bruyeres-91,Résidence services seniors,residence,a_verifier,"Résidence Services Le Moulin des Bruyères est une résidence services seniors située à Corbeil-Essonnes, dans le département du 91. Cette établissement est géré par l'établissement Résidence Services Le Moulin des Bruyères. La résidence accueille des personnes âgées autonomes ou nécessitant une aide pour les activités quotidiennes. Les services proposés incluent une assistance médicale, une aide à la personne, ainsi que des activités récréatives et culturelles pour favoriser la convivialité et la qualité de vie.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières de,Massy,91300,Girandieres,5bis Avenue Emile Baudot,01 60 92 96 30,,https://www.girandieres.com/residences-seniors/ile-de-france/massy-334.html,Résidence services seniors,residence,a_verifier,"Résidence Services Les Girandières de Massy est une résidence services seniors située à Massy (91300), dans le département des Hauts-de-Seine. Géré par l'établissement Résidence Services Les Girandières de, cet établissement accueille les personnes âgées qui souhaitent bénéficier d'une vie autonome tout en bénéficiant d'une assistance adaptée à leurs besoins. Les résidents peuvent profiter d'une gamme de services, notamment des repas, des activités culturelles et sportives, ainsi que d'une assistance médicale et paramédicale.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Nohée,Massy,91300,Nohee,116 Avenue de Paris,01 85 53 92 16,,https://www.nohee.fr/residence/ile-de-france/essonne/massy/,Résidence services seniors,residence,a_verifier,"Résidence Services Nohée est une résidence services seniors située à Massy (91300) dans le département des Hauts-de-Seine. Elle est implantée à l'adresse 116 Avenue de Paris. Géré par l'établissement Résidence Services Nohée, cette résidence accueille des personnes âgées qui bénéficient de services et d'équipements adaptés à leurs besoins. Les informations disponibles indiquent que la résidence propose des activités et des services spécifiques, tels que la piscine Pegolas et des espaces de vie conviviaux.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Serpentine,Quincy-sous-Sénart,91480,Domitys,1 Rue des Tamaris,01 85 53 90 46,,https://www.domitys.fr/residence-services-senior/ile-de-france/essonne-91/quincy-sous-senart-la-serpentine-91,Résidence services seniors,residence,a_verifier,"Résidence Services La Serpentine est une résidence services seniors située à Quincy-sous-Sénart, dans le département de l'Essonne. Cette établissement est implanté au 1 Rue des Tamaris, 91480 Quincy-sous-Sénart. Géré par l'établissement Résidence Services La Serpentine, cette résidence accueille des personnes âgées qui souhaitent bénéficier d'un environnement convivial et sécurisé. Les résidents peuvent profiter d'une grande autonomie tout en bénéficiant de services et d'activités adaptés à leurs besoins.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Grand Marronnier,Épinay-sur-Orge,91360,Ovelia,33 Grande Rue,01 89 71 72 45,,https://www.ovelia.fr/residences-seniors/epinay-sur-orge-grand-marronnier,Résidence services seniors,residence,a_verifier,"Résidence Services Le Grand Marronnier est une résidence services seniors située à Épinay-sur-Orge, dans le département des Hauts-de-Seine. Cette structure est implantée au 33 Grande Rue, dans la commune de Épinay-sur-Orge, au code postal 91360. Cette résidence est gérée par l'établissement Résidence Services Le Grand Marronnier. Elle accueille des personnes âgées autonomes ou nécessitant une aide pour leur quotidien. Les services proposés incluent des activités sociales, des soins de santé et des services de soutien pour les personnes âgées.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Bords de l'Yerres,Boussy-Saint-Antoine,91800,Univi,15 Rue du Gord,01 69 02 18 37,,https://www.univi.fr/etablissement/residence-services-les-bords-de-lyerres/,Résidence services seniors,residence,a_verifier,"Résidence Services Les Bords de l'Yerres est une résidence services seniors située à Boussy-Saint-Antoine, dans le département de l'Essonne. Elle est implantée au 15 Rue du Gord. Cette résidence est gérée par l'établissement Résidence Services Les Bords de l'Yerres et accueille des personnes âgées autonomes. Elle propose 42 logements sécurisés et adaptés aux besoins des résidents. La résidence propose des services variés, notamment des logements équipés de manière à garantir la sécurité et l'autonomie des résidents.",91,pour-les-personnes-agees.gouv.fr,,personnes_agees
Habitats inclusifs Léopold Bellan de Villabé,Villabé,91100,Fondation Léopold Bellan,L'île de la Papeterie Darblay,01 64 97 15 79,,https://bellan.fr/etablissement/88,Habitat inclusif,habitat_partage,a_verifier,"Habitats inclusifs Léopold Bellan de Villabé Situé dans la commune de Villabé, dans le département de l'Essonne, l'Habitats inclusifs Léopold Bellan de Villabé est un établissement d'hébergement adapté pour des adultes en situation de handicap. Ce dispositif innovant, géré par l'établissement Habitats inclusifs Léopold Bellan de Villabé, offre un cadre de vie inclusif et convivial. L'établissement accueille des personnes âgées de 23 à 65 ans, qu'elles soient travailleurs en Esat, en emploi ordinaire ou sans activité.",Essonne (91),https://bellan.fr/etablissement/88,2026-01-10,personnes_handicapees
Résidence Simone Veil : habitat adapté du Coudray,Montceaux,91690,ASAD,,,,,Habitat inclusif,habitat_partage,a_verifier,"La Résidence Simone Veil : habitat adapté du Coudray est un établissement d'hébergement inclusif situé dans la commune de Montceaux, dans le département de l'Essonne. Cette résidence est conçue pour accueillir des personnes âgées ou présentant des besoins spécifiques, offrant un environnement convivial et sécurisé. La Résidence Simone Veil : habitat adapté du Coudray est géré par l'établissement lui-même. L'établissement accueille des personnes âgées ou présentant des besoins spécifiques, qui bénéficient d'un environnement adapté à leurs besoins.",Essonne (91),https://www.asad91.fr/residence-simone-veil-habitat-inclusif-du-coudray-montceaux/,2026-01-10,personnes_agees
CAP Villebon - Habitats inclusifs et colocations étudiantes,Villebon-sur-Yvette,91140,Fondation OVE,3 Residence des Ailes,01 80 00 32 93,,https://www.fondation-ove.fr/etablissements/ove-eam-cap-villebon/,Colocation avec services,habitat_partage,non_eligible,"Le CAP Villebon - Habitats inclusifs et colocations étudiantes est un établissement de colocation avec services situé à Villebon-sur-Yvette, dans le département de l'Essonne. Il est géré par la Fondation OVE. Ce lieu accueille des étudiants et propose des habitats inclusifs, répondant ainsi aux besoins de personnes handicapées ou en situation de vulnérabilité. L'établissement offre des services adaptés à ses résidents, dont la liste n'est pas exhaustive dans le contexte du site officiel.",Essonne (91),https://www.fondation-ove.fr/projets/cap-villebon-100-inclusive-5-habitats-inclusifs/,2026-01-10,personnes_handicapees
Habitat inclusif - Rue du Bois de Châtres,Brétigny-sur-Orge,91220,,Rue du Bois de Châtres,,,https://www.bretigny91.fr/habitat-inclusif-rue-du-bois-de-chatres/,Habitat inclusif,habitat_partage,a_verifier,"Habitat inclusif - Rue du Bois de Châtres Situé à Brétigny-sur-Orge, dans le département de l'Essonne, l'Habitat inclusif - Rue du Bois de Châtres est un établissement d'accueil médicalisé (EAM) conçu pour accueillir des personnes en situation de handicap. Ce projet, soutenu par la Ville de Brétigny-sur-Orge, est né de la volonté de créer un lieu d'accueil et d'accompagnement pour des personnes qui disposent peu de solutions aujourd'hui.",Essonne (91),https://www.bretigny91.fr/habitat-inclusif-rue-du-bois-de-chatres/,2026-01-10,personnes_handicapees
Cohabitation Solidaire & Intergénérationnelle,Evry,91000,,4 allée Stéphane Mallarmé,01 64 97 15 79,,https://bellan.fr/etablissement/23,Habitat intergénérationnel,habitat_partage,non_eligible,"Présentation de l'établissement Cohabitation Solidaire & Intergénérationnelle L'établissement Cohabitation Solidaire & Intergénérationnelle est un habitat intergénérationnel situé à Evry (91000) dans le département de l'Essonne. Il est géré par l'établissement Cohabitation Solidaire & Intergénérationnelle. Cet établissement accueille des adultes en situation de handicap, notamment ceux présentant un handicap mental, psychique, visuel ou cognitif léger.",Essonne (91),https://www.colocation-adulte.fr/colocation-senior-a-evry-essonne/colocataires-seniors,2026-01-10,mixtes
Habitat Collectif pour Seniors,Evry,91000,,Rue Estienne d'Orves,01 69 25 46 00,,"https://www.essonne-habitat.fr/liste-des-residences/evry,4/1",Habitat inclusif,habitat_partage,a_verifier,"**Présentation de l'Habitat Collectif pour Seniors** L'Habitat Collectif pour Seniors est un établissement inclusif situé à Evry (91000), dans le département de l'Essonne. Il est géré par l'établissement Habitat Collectif pour Seniors. Cet établissement accueille des seniors, offrant un environnement convivial et sécurisé pour vivre en communauté. Il est situé dans le quartier de Bois Sauvage, à proximité de services et d'activités.",Essonne (91),https://www.colocation-adulte.fr/colocation-senior-a-evry-essonne/colocataires-seniors,2026-01-10,personnes_agees
Maison ou Habitat Partagé pour Retraités,Evry,91000,,2 allée Eugène Mouchot,01 69 25 46 00,,"https://www.essonne-habitat.fr/liste-des-residences/evry,4/1",Habitat inclusif,habitat_partage,a_verifier,"Présentation de l'établissement Maison ou Habitat Partagé pour Retraités L'établissement Maison ou Habitat Partagé pour Retraités est un habitat inclusif situé dans la commune d'Evry, dans le département de l'Essonne. Il offre un environnement convivial et sécurisé pour les personnes âgées. Géré par l'établissement Maison ou Habitat Partagé pour Retraités, cet établissement accueille les retraités et les personnes âgées qui cherchent un logement adapté à leurs besoins. Les résidents bénéficient d'un environnement propice à la convivialité et à la sécurité.",Essonne (91),https://www.colocation-adulte.fr/colocation-senior-a-evry-essonne/colocataires-seniors,2026-01-10,personnes_agees
Résidences inclusives et partagées pour seniors (Villemoisson-sur-Orge 1),Villemoisson-sur-Orge,,Domani et CDC Habitat,,,,,Habitat inclusif,habitat_partage,a_verifier,"Voici une présentation claire, factuelle et professionnelle de 150 à 200 mots pour l'établissement : La Résidences inclusives et partagées pour seniors (Villemoisson-sur-Orge 1) est un établissement d'hébergement inclusif situé dans la commune de Villemoisson-sur-Orge, dans le département de l'Essonne. Géré par l'établissement Résidences inclusives et partagées pour seniors (Villemoisson-sur-Orge 1), cet établissement accueille des seniors en recherche d'un habitat inclusif.",Essonne (91),https://www.lesechos.fr/pme-regions/ile-de-france/cette-ville-dessonne-accueille-deux-colocations-pour-seniors-en-perte-dautonomie-2158305,2026-01-10,personnes_agees
Résidence autonomie Le Béguinage - ARPAVIE,Lisses,91090,ARPAVIE,"21 All. du Béguinage, 91090 Lisses",+33 1 60 76 87 00,,https://www.arpavie.fr/residence/residence-le-beguinage,Béguinage,logement_independant,non_eligible,"Voici une présentation claire, factuelle et professionnelle de l'établissement Résidence autonomie Le Béguinage - ARPAVIE : La Résidence autonomie Le Béguinage - ARPAVIE est un établissement de type béguinage situé à Lisses, dans le département de l'Essonne. Cette résidence propose un environnement convivial et sécurisé pour les personnes âgées ou handicapées. Géré par l'établissement Résidence autonomie Le Béguinage - ARPAVIE, cet établissement accueille des personnes âgées ou handicapées qui cherchent à maintenir leur autonomie et leur indépendance.",Essonne (91),https://www.papyhappy.fr/etablissement-residence-autonomie/essonne-91/lisses/residence-le-beguinage-arpavie,2026-01-10,personnes_agees
