nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Henri Malot Montceau-les-Mines, SAONE-ET-LOIRE",Montceau Les Mines,71300,Réseau APA 71,13 rue de Verdun,03 85 57 13 48,,https://www.has-sante.fr/jcms/6457_FicheESSMS/fr/residence-henri-malot,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montceau Les Mines, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/montceau-les-mines-71300/residence-autonomie-henri-malot/710974817,2025-12-29,personnes_agees
"Résidence autonomie Hubiliac Saint-Marcel, SAONE-ET-LOIRE",Saint Marcel,71380,CCAS,5 rue de l'Abbe Bidault,03 85 42 78 88,residencehubiliac@saintmarcel.com,https://www.has-sante.fr/jcms/13499_FicheESSMS/fr/fl-saint-marcel-residence-hubiliac,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Marcel, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/saint-marcel-71380/residence-autonomie-hubiliac/710972811,2025-12-29,personnes_agees
Résidence autonomie Jean Rostand,Blanzy,71450,CCAS,183 rue Georges Bizet,03 85 68 17 17,rpa@blanzy71.fr,https://www.blanzy71.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Blanzy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/blanzy-71450/residence-autonomie-jean-rostand/710972779,2025-12-29,personnes_agees
"Résidence autonomie Jean-André Lauprêtre Chalon-sur-Saône, SAONE-ET-LOIRE",Chalon sur-Saone,71100,Omeg'âge Gestion,7 rue Denon,03 85 93 14 32,direction.jeanandrelaupretre@univi.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=710014879,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chalon sur-Saone, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/chalon-sur-saone-71100/residence-autonomie-jean-andre-laupretre/710014879,2025-12-29,personnes_agees
Résidence autonomie Les Acacias,Gueugnon,71130,Commune,20 rue du Port,03 85 85 11 01,service.accompagnement.populations@ville-gueugnon.fr,https://www.gueugnon.fr/les-residences,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Gueugnon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/gueugnon-71130/residence-autonomie-les-acacias/710785510,2025-12-29,personnes_agees
Résidence autonomie Les Cordeliers,Louhans,71500,CCAS,,03 85 60 30 30,foyer@louhans-chateaurenaud.fr,https://www.has-sante.fr/jcms/15243_FicheESSMS/fr/fl-les-cordeliers-louhans,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Louhans, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/louhans-71500/residence-autonomie-les-cordeliers/710785528,2025-12-29,personnes_agees
"Résidence autonomie Les Epinoches - Cerisaie Mâcon, SAONE-ET-LOIRE",Macon,71000,CCAS,230 rue des Épinoches,03 85 38 21 98,vincent.bossuwe@ville-macon.fr,https://www.has-sante.fr/jcms/14972_FicheESSMS/fr/residence-les-epinoches-cerisaie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Macon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/macon-71000/residence-autonomie-les-epinoches-cerisaie/710785536,2025-12-29,personnes_agees
"Résidence autonomie Les Peupliers Montceau-les-Mines, SAONE-ET-LOIRE",Montceau Les Mines,71300,CCAS,2 rue de Cluny,03 85 58 03 54,residencedespeupliers@montceaulesmines.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=710785551,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montceau Les Mines, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/montceau-les-mines-71300/residence-autonomie-les-peupliers/710785551,2025-12-29,personnes_agees
"Résidence autonomie Les Primevères La Chapelle-de-Guinchay, SAONE-ET-LOIRE",La Chapelle de Guinchay,71570,Association La Compassion,,03 85 32 22 00,resp.site.lcdg@lacompassion.fr,https://www.lacompassion.fr/les-residences-autonomie-france-association-la-compassion/residence-autonomie-bourgogne-france-comte-saone-et-loire-la-chapelle-de-guinchay-les-primeveres/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Chapelle de Guinchay, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/la-chapelle-de-guinchay-71570/residence-autonomie-les-primeveres/710016221,2025-12-29,personnes_agees
"Résidence autonomie Les Tilleuls Saint-Vallier, SAONE-ET-LOIRE",Saint Vallier,71230,Ville de Saint-Vallier,,03 85 69 07 30,lestilleuls@mairie-saintvallier.fr,https://www.has-sante.fr/jcms/8134_FicheESSMS/fr/resid-autonomie-les-tilleul-st-vallier,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Vallier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/saint-vallier-71230/residence-autonomie-les-tilleuls/710970435,2025-12-29,personnes_agees
Résidence autonomie Le Long Tom Le,Le Creusot,71200,Office Public de l'Habitat,18 rue du Long Tom,03 85 32 23 00,celine.defosse@opacsaoneetloire.fr,https://www.opacsaoneetloire.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Creusot, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/le-creusot-71200/residence-autonomie-le-long-tom/710970419,2025-12-29,personnes_agees
"Résidence autonomie Louis Veillaud Sanvignes-les-Mines, SAONE-ET-LOIRE",Sanvignes Les Mines,71410,CCAS,,06 88 27 45 31,isabelle.arnoux@mairie-sanvignes.fr,https://www.has-sante.fr/jcms/15191_FicheESSMS/fr/fl-sanvignes-les-mines-l-veillaud,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sanvignes Les Mines, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/sanvignes-les-mines-71410/residence-autonomie-louis-veillaud/710785577,2025-12-29,personnes_agees
Résidence autonomie du Parc Fleuri,Autun,71400,OPAC Saône et Loire,11 rue de Parpas,03 85 52 40 55,christelle.pepin@opacsaoneetloire.fr,https://www.opacsaoneetloire.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Autun, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/autun-71400/residence-autonomie-du-parc-fleuri/710785445,2025-12-29,personnes_agees
"Résidence autonomie Robert-Beduneau Chalon-sur-Saône, SAONE-ET-LOIRE",Chalon sur-Saone,71100,CCAS,10 rempart Sainte-Marie,03 85 41 89 39,,https://www.has-sante.fr/jcms/6118_FicheESSMS/fr/fl-robert-beduneau-chalon-sur-saone,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chalon sur-Saone, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/chalon-sur-saone-71100/residence-autonomie-robert-beduneau/710785460,2025-12-29,personnes_agees
"Résidence autonomie Saint-Julien Sennecey-le-Grand, SAONE-ET-LOIRE",Sennecey Le Grand,71240,CCAS,14 rue du Poirier Chanin,03 85 44 73 33,residence-stjulien@wanadoo.fr,http://residence.senneceylegrand.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sennecey Le Grand, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/sennecey-le-grand-71240/residence-autonomie-saint-julien/710973306,2025-12-29,personnes_agees
Résidence autonomie la Tour du Moulin,Marcigny,71110,CCAS,,03 85 25 38 34,fpa.marcigny@orange.fr,https://www.has-sante.fr/jcms/3072_FicheESSMS/fr/fl-marcigny,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Marcigny, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/marcigny-71110/residence-autonomie-la-tour-du-moulin/710972407,2025-12-29,personnes_agees
"Résidence autonomie du Val de Joux Saint-Bonnet-de-Joux, SAONE-ET-LOIRE",Saint Bonnet de Joux,71220,Bien vieillir en Val de Joux,80 route de la Chapelle,03 85 70 48 10,contact@bvvj.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=710018524,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Bonnet de Joux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/saint-bonnet-de-joux-71220/residence-autonomie-du-val-de-joux/710018524,2025-12-29,personnes_agees
"Résidence autonomie de Verneuil Paray-le-Monial, SAONE-ET-LOIRE",Paray Le Monial,71600,CCAS,,03 85 81 24 44,rpa@paraylemonial.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=710785569,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Paray Le Monial, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (71),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/saone-et-loire-71/paray-le-monial-71600/residence-autonomie-de-verneuil/710785569,2025-12-29,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Mâcon,71000,Jardins-Arcadie,Place Gérard Genevès,03 85 22 33 68,,https://jardins-arcadie.fr/residence/residence-de-lyon,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Acacias,Pierre-de-Bresse,71270,Residence-Des-Acacias,24 Avenue de la Gare,03 85 75 32 86,,https://www.residence-des-acacias.fr/,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
