nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Domaine de la Roselière,Wattrelos,59150,CCAS,89 rue Léon Blum,03 20 02 00 80,chihab.benramdane@ville-wattrelos.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590783981,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Wattrelos, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/wattrelos-59150/residence-autonomie-domaine-de-la-roseliere/590783981,2026-01-15,personnes_agees
Résidence autonomie Ernest Lelièvre La,La Madeleine,59110,Petites Soeurs des Pauvres,188 rue du Président Georges Pompidou,03 20 55 42 99,direction.lamadeleine@psdp.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590814752,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Madeleine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/la-madeleine-59110/residence-autonomie-ernest-lelievre/590814752,2026-01-15,personnes_agees
Résidence autonomie La Fonderie,Douai,59500,Fondation Partage et Vie,67 rue de la Fonderie,03 10 45 14 15,lafonderie@fondationpartageetvie.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590806980,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Douai, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/douai-59500/residence-autonomie-la-fonderie/590806980,2026-01-15,personnes_agees
Résidence autonomie Harmonie,Wasquehal,59290,CCAS,1 rue Condorcet,03 20 72 57 40,residence.harmonie@ville-wasquehal.fr,https://www.has-sante.fr/jcms/3649_FicheESSMS/fr/residence-harmonie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Wasquehal, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/wasquehal-59290/residence-autonomie-harmonie/590806337,2026-01-15,personnes_agees
Résidence autonomie de La Houzarde,Wattrelos,59150,CCAS,,03 20 02 84 63,residencedelahouzarde@ville-wattrelos.fr,http://www.ville-wattrelos.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Wattrelos, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/wattrelos-59150/residence-autonomie-de-la-houzarde/590788378,2026-01-15,personnes_agees
Résidence autonomie Joseph Samsoen,Hazebrouck,59190,CCAS,10 rue du Clocher,03 28 48 67 03,acoevoet@ville-hazebrouck.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590808671,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hazebrouck, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/hazebrouck-59190/residence-autonomie-joseph-samsoen/590808671,2026-01-15,personnes_agees
Résidence autonomie Jules Lassalle,Fourmies,59610,CCAS,38 rue Victor Delloue,03 27 60 15 62,residence.autonomie@fourmies.fr,http://www.mairie-fourmies.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Fourmies, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/fourmies-59610/residence-autonomie-jules-lassalle/590787347,2026-01-15,personnes_agees
Résidence autonomie Les Anglaises,Cambrai,59400,CCAS,23 rue des Anglaises,03 27 83 31 31,rda.ccas-cambrai@orange.fr,https://www.has-sante.fr/jcms/8880_FicheESSMS/fr/foyer-residence-les-anglaises,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Cambrai, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/cambrai-59400/residence-autonomie-les-anglaises/590794095,2026-01-15,personnes_agees
Résidence autonomie Les Blés d'or,Santes,59211,CCAS,,03 20 44 90 32,ble-dor@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590796553,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Santes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/santes-59211/residence-autonomie-les-bles-dor/590796553,2026-01-15,personnes_agees
Résidence autonomie Les Bleuets,Lallaing,59167,Association Accès,,03 27 99 76 06,contact@acces-asso.fr,https://www.acces-asso.fr/les-bleuets,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lallaing, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/lallaing-59167/residence-autonomie-les-bleuets/590787362,2026-01-15,personnes_agees
Résidence autonomie Les Capucines La,La Madeleine,59110,Association Groupe SOS Séniors,1 allee des Capucines,03 20 78 14 66,agrsm-capucines@groupe-sos.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590008116,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Madeleine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/la-madeleine-59110/residence-autonomie-les-capucines/590008116,2026-01-15,personnes_agees
"Résidence autonomie Les Cèdres Mons-en-Barœul, NORD",Mons En Baroeul,59370,CCAS,54 avenue Léon Blum,03 20 33 29 00,accueil.cedres@ville-mons-en-baroeul.fr,https://www.has-sante.fr/jcms/876_FicheESSMS/fr/residence-autonomie-les-cedres,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mons En Baroeul, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/mons-en-baroeul-59370/residence-autonomie-les-cedres/590797064,2026-01-15,personnes_agees
Résidence autonomie Les Charmettes,Lambersart,59130,Association Résidence Charmettes,27 avenue Georges Clemenceau,03 20 18 60 60,contact@lescharmettes.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590785713,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lambersart, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/lambersart-59130/residence-autonomie-les-charmettes/590785713,2026-01-15,personnes_agees
