nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services La Plume de Samara,Amiens,80000,Domitys,34 Rue du Professeur Christian Cabrol,03 59 28 48 63,,https://www.domitys.fr/residence-services-senior/hauts-de-france/somme-80/amiens-la-plume-de-samara-80,Résidence services seniors,residence,a_verifier,,80,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Clos Saint-Honoré,Amiens,80000,Ovelia,24 Rue Macquet Vion,03 75 90 00 96,,https://www.ovelia.fr/residences-seniors/amiens-clos-st-honore,Résidence services seniors,residence,a_verifier,,80,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Hortillonnages,Amiens,80000,Happy Senior,2 Promenade Nisso Pelossof,06 16 56 64 63,,https://www.residencehappysenior.fr/residences/amiens/,Résidence services seniors,residence,a_verifier,,80,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Amiens,80000,Jardins-Arcadie,11 Passage Auguste Perret,03 22 99 02 03,,https://jardins-arcadie.fr/residence/residence-seniors-amiens,Résidence services seniors,residence,a_verifier,,80,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Novage,Amiens,80000,Novage,15 Rue de l'Ours et la Lune,03 22 49 82 38,,https://www.novage.fr/,Résidence services seniors,residence,a_verifier,,80,pour-les-personnes-agees.gouv.fr,,personnes_agees
Nos habitats inclusifs - Péronne,Péronne,80200,Association Saint Jean,30 rue Georges Clemenceau,03 22 84 48 61,habitatinclusif@association-st-jean.com,https://association-saint-jean.com/des-services-sur-mesure/nos-habitats-inclusifs/,Habitat inclusif,habitat_partage,a_verifier,"Nos habitats inclusifs - Péronne est un établissement d'hébergement pour personnes âgées de plus de 60 ans, situé au cœur de la commune de Péronne, dans le département de la Somme. Géré par l'Association Saint Jean, cet établissement propose des logements inclusifs pour personnes qui ne souhaitent plus vivre seules, mais qui ne nécessitent pas encore une prise en charge médicale intensive. Les maisons inclusives de l'Association Saint Jean visent à offrir une vie sociale et à prévenir l'isolement, tout en permettant aux résidents de conserver leur autonomie et leur liberté.",Somme (80),https://association-saint-jean.com/des-services-sur-mesure/nos-habitats-inclusifs/,2026-01-30,personnes_handicapees
Maison partagée Ages & Vie Hallencourt,Hallencourt,80490,Ages & Vie,24 RUE DU GÉNÉRAL DE GAULLE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/hauts-de-france/somme-80/hallencourt-80490/maisons-partagees-hallencourt,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Ages & Vie Hallencourt est un établissement de colocation avec services situé à Hallencourt, dans le département de la Somme. Cette maison partagée est gérée par l'établissement Maison partagée Ages & Vie Hallencourt. Cette maison partagée est spécifiquement conçue pour accueillir les seniors en perte d'autonomie, offrant une solution de proximité entre le domicile individuel et la maison de retraite.",Somme (80),https://agesetvie.com/maisons-partagees/hauts-de-france/somme-80/hallencourt-80490/maisons-partagees-hallencourt,2026-01-30,personnes_agees
Le Bois Serein,Villers-Bretonneux,80800,Avilia Accueil Concept,17bis rue de Péronne,,,https://www.avilia.fr/pages/les-residences-seniors/villers-bretonneux.html,Habitat inclusif,habitat_partage,a_verifier,"Le Bois Serein est un habitat inclusif situé à Villers-Bretonneux, dans le département de la Somme. Cette résidence est implantée à proximité immédiate du centre-bourg, au 17bis rue de Péronne. Géré par l'établissement Le Bois Serein, ce lieu accueille les séniors dans un environnement serein et adapté à leurs besoins. La résidence est conçue pour favoriser l'autonomie et le bien-être, en combinant sécurité et convivialité. Les valeurs de l'entraide, de la bienveillance et de la solidarité sont au cœur du projet collectif de vie.",Somme (80),https://www.avilia.fr/pages/les-residences-seniors/villers-bretonneux.html,2026-01-30,personnes_agees
ensemble2générations,Amiens,80000,ensemble2générations,1 Rue du Général Frère,,contact@amsom-habitat.fr,https://amsom-habitat.fr/ensemble-2-generations/,Habitat inclusif,habitat_partage,a_verifier,"Ensemble2générations est un habitat inclusif situé à Amiens, dans le département de la Somme. Géré par l'établissement ensemble2générations, cet établissement accueille des personnes âgées et des étudiants dans un environnement convivial et inclusif. L'établissement propose des services adaptés aux besoins de ses résidents, notamment des logements conçus pour faciliter la cohabitation entre les générations. Les locaux commerciaux et les espaces de vie sont aménagés pour favoriser les échanges et les activités communes.",Somme (80),https://www.papyhappy.fr/etablissement-habitat-intergenerationnel/somme-80,2026-01-30,personnes_agees
Maison des Projets Cocoon’Ages®,Montigny-lès-Metz,,Récipro-Cité,"1 placette des Arts Bat C, 27400 Louviers",01 85 73 24 79,contact.idf@recipro-cite.fr,https://www.recipro-cite.com/realisation/89/residence-intergenerationnelle-cocoonages-montigny-les-metz-lize,Habitat inclusif,habitat_partage,a_verifier,"La Maison des Projets Cocoon'Ages est un habitat inclusif situé à Montigny-lès-Metz, dans le département de la Moselle. Cette résidence intergénérationnelle est gérée par Récipro-Cité et accueille des personnes âgées et des familles. Cette résidence est conçue pour créer des liens sociaux et intergénérationnels dans le cadre de l'habitat social. Le projet est situé dans l'écoquartier de la caserne Lizé, un important patrimoine militaire de Lorraine, qui a fait l'objet d'une importante opération d'aménagement.",Somme (80),https://www.habitat-intergenerationnel-cocoonages.fr/,2026-01-30,personnes_agees
Récipro-Cité,Lyon,,Récipro-Cité,"7 Quai Jean Moulin, 69001 Lyon",+33 4 82 53 56 62,,https://www.recipro-cite.com/,Habitat inclusif,habitat_partage,a_verifier,"Récipro-Cité est un habitat inclusif situé à Lyon, dans le département de la Somme. Cet établissement est géré par l'établissement Récipro-Cité. Récipro-Cité accueille des personnes de tous âges et profils, avec pour objectif de créer des liens sociaux et intergénérationnels dans le cadre de l'habitat social. L'établissement accompagne collectivités, aménageurs, promoteurs, bailleurs et gestionnaires à créer des espaces partagés propices au vivre-ensemble.",Somme (80),https://www.recipro-cite.com/page/le-reseau-de-lhabitat-intergenerationnel,2026-01-30,personnes_agees
