nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Juge Paris 15e,,,Centre d'action sociale de la ville de Paris (CASVP),11 rue Viala,01 45 92 65 45,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827842,Résidence autonomie,residence,a_verifier,"Résidence autonomie Juge Paris 15e est une résidence autonomie située à Paris, dans le 15e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Elle propose un environnement convivial et sécurisé, où les résidents peuvent profiter de services et d'équipements adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-15e-arrondissement-75015/residence-autonomie-juge/750827842,2026-01-10,personnes_agees
Résidence autonomie Lacuée Paris 12e,,,Centre d'action sociale de la ville de Paris (CASVP),4 rue Lacuée,01 44 67 16 07,casvp-s12@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750831406,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Lacuée Paris 12e est un établissement de type résidence autonomie situé à Paris, dans le 12e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie et bénéficier d'un environnement convivial. Les services proposés incluent une aide à la vie quotidienne, des repas préparés sur place et des activités récréatives et culturelles.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-12e-arrondissement-75012/residence-autonomie-lacuee/750831406,2026-01-10,personnes_agees
Résidence autonomie Lamarck Paris 18e,,,Centre d'action sociale de la ville de Paris (CASVP),13 rue de la Bonne,01 42 51 19 77,casvp-s18@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816860,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Lamarck Paris 18e est un établissement situé dans le 18e arrondissement de Paris, géré par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien et d'une assistance adaptés à leurs besoins. La Résidence autonomie Lamarck Paris 18e propose des services tels que l'aide à la personne, la gestion des médicaments, ainsi que des activités sociales et culturelles pour favoriser la convivialité et la qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-18e-arrondissement-75018/residence-autonomie-lamarck/750816860,2026-01-10,personnes_agees
Résidence autonomie Léon Frot Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),41 rue Léon Frot,01 43 67 39 25,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827321,Résidence autonomie,residence,a_verifier,"Résidence autonomie Léon Frot Paris 11e est un établissement de type résidence autonomie situé à Paris, dans le 11e arrondissement. Il est implanté à l'adresse 41 rue Léon Frot. Géré par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien adapté. Le public accueilli est composé de personnes âgées qui nécessitent un accompagnement pour leur quotidien.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-leon-frot/750827321,2026-01-10,personnes_agees
Résidence autonomie Les Arbustes Paris 14e,,,Centre d'action sociale de la ville de Paris (CASVP),9 rue des Arbustes,01 45 43 36 68,casvp-s14@paris.fr,https://www.has-sante.fr/jcms/3145_FicheESSMS/fr/residence-autonomie-des-arbustes,Résidence autonomie,residence,a_verifier,"Résidence autonomie Les Arbustes Paris 14e est un établissement situé au 9 rue des Arbustes, dans le 14e arrondissement de Paris. Cette résidence autonomie est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Le public accueilli est composé de personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des équipements adaptés à leurs besoins. Les services proposés incluent des activités sociales, des soins de santé et des aides à la vie quotidienne.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-14e-arrondissement-75014/residence-autonomie-les-arbustes/750800914,2026-01-10,personnes_agees
Résidence autonomie Luneville Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),12 rue de Lunéville,01 45 25 33 67,casvp-s08@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750825366,Résidence autonomie,residence,a_verifier,"Résidence autonomie Luneville Paris 19e est une résidence autonomie située au 12 rue de Lunéville, dans le 19e arrondissement de Paris. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public accueilli comprend des personnes âgées de plus de 60 ans qui nécessitent un soutien pour leur quotidien, mais qui souhaitent continuer à vivre dans un environnement sécurisé et convivial.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-luneville/750825366,2026-01-10,personnes_agees
Résidence autonomie Madeleine-Béjart Paris 3e,,,Centre d'action sociale de la ville de Paris (CASVP),4 rue de la Perle,01 42 71 58 48,casvp-s03@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800757,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Madeleine-Béjart Paris 3e est une résidence autonomie située dans le 3e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des équipements adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-3e-arrondissement-75003/residence-autonomie-madeleine-bejart/750800757,2026-01-10,personnes_agees
Résidence autonomie La Maison Yersin Paris 13e,,,Les Petits Frères des Pauvres,30 avenue de la Porte d'Ivry,09 70 75 54 60,yersin@petitsfreresdespauvres.fr,https://www.petitsfreresdespauvres.fr/,Résidence autonomie,residence,a_verifier,"La Résidence autonomie La Maison Yersin Paris 13e est une résidence autonomie située à Paris, dans le 13e arrondissement. Elle est gérée par Les Petits Frères des Pauvres. Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une assistance et d'un soutien adaptés à leurs besoins. Les résidents peuvent profiter de services tels que la préparation des repas, la gestion des tâches ménagères et l'accompagnement dans les activités quotidiennes.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-la-maison-yersin/750058943,2026-01-10,personnes_agees
Résidence autonomie Massena Paris 13e,,,Centre d'action sociale de la ville de Paris (CASVP),8 place de Vénétie,01 45 83 70 33,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800880,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Massena Paris 13e est un établissement spécialisé dans l'accueil et le soutien des personnes âgées en situation de dépendance. Situé à Paris, dans le 13e arrondissement, cet établissement offre un environnement convivial et sécurisé pour les résidents. Géré par le Centre d'action sociale de la ville de Paris (CASVP), la Résidence autonomie Massena Paris 13e accueille les personnes âgées qui nécessitent une aide pour leur autonomie quotidienne. Les résidents bénéficient d'un accompagnement personnalisé pour maintenir leur indépendance et leur qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-massena/750800880,2026-01-10,personnes_agees
Résidence autonomie Meaux Chaufourniers Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),2 allée Georges Recipon,01 42 03 53 81,casvp-s19@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750801235,Résidence autonomie,residence,a_verifier,"Résidence autonomie Meaux Chaufourniers Paris 19e est un établissement situé dans le 19e arrondissement de Paris. Il s'agit d'une résidence autonomie qui offre un environnement convivial et sécurisé pour les personnes âgées. Géré par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une assistance et d'un soutien adaptés à leurs besoins. Les résidents peuvent ainsi profiter d'une vie sociale active et de services de qualité.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-meaux-chaufourniers/750801235,2026-01-10,personnes_agees
Résidence autonomie Ménilmontant Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),21 passage de Ménilmontant,01 43 57 15 46,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816381,Résidence autonomie,residence,a_verifier,La Résidence autonomie Ménilmontant Paris 11e est un établissement de type résidence autonomie situé dans le 11e arrondissement de Paris. Elle est localisée au 21 passage de Ménilmontant. Cette résidence est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Elle accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents peuvent bénéficier d'une assistance et d'une accompagnement pour les activités quotidiennes.,Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-menilmontant/750816381,2026-01-10,personnes_agees
Résidence autonomie Meslay Paris 3e,,,Centre d'action sociale de la ville de Paris (CASVP),39 rue Meslay,01 53 36 51 10,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827339,Résidence autonomie,residence,a_verifier,"Résidence autonomie Meslay Paris 3e est une résidence autonomie située dans le 3e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Elle offre un environnement convivial et sécurisé, avec des équipements adaptés aux besoins des résidents. Les services proposés incluent un accompagnement dans les activités quotidiennes, des repas préparés sur place et des activités sociales et culturelles.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-3e-arrondissement-75003/residence-autonomie-meslay/750827339,2026-01-10,personnes_agees
Résidence autonomie Moise Léon Paris 12e,,,Fondation Casip Cojasor,46 rue de Picpus,01 43 43 42 42,,https://www.casip-cojasor.fr/service/nos-ehpad,Résidence autonomie,residence,a_verifier,"Résidence autonomie Moise Léon Paris 12e est une résidence autonomie située au 46 rue de Picpus, dans le 12e arrondissement de Paris.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-12e-arrondissement-75012/residence-autonomie-moise-leon/750804205,2026-01-10,personnes_agees
Résidence autonomie Montmartrois Paris 18e,,,Centre d'action sociale de la ville de Paris (CASVP),4 passage du Poteau,01 44 67 16 07,casvp-s18@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750043044,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Montmartrois Paris 18e est une résidence autonomie située dans le 18e arrondissement de Paris. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La Résidence autonomie Montmartrois Paris 18e accueille des personnes âgées ou handicapées qui souhaitent vivre de manière autonome. L'établissement offre un environnement convivial et sécurisé, permettant aux résidents de maintenir leur indépendance tout en bénéficiant d'une aide et d'une assistance adaptées à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-18e-arrondissement-75018/residence-autonomie-montmartrois/750043044,2026-01-10,personnes_agees
Résidence autonomie Morand Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),28 rue Morand,01 48 07 86 02,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750043002,Résidence autonomie,residence,a_verifier,"Résidence autonomie Morand Paris 11e est une structure de type résidence autonomie située dans le 11e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une aide et d'un soutien adaptés à leurs besoins. Les résidents peuvent profiter d'une vie sociale active, avec des activités et des services tels que la restauration collective, des activités culturelles et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-morand/750043002,2026-01-10,personnes_agees
Résidence autonomie Mouffetard Paris 5e,,,Centre d'action sociale de la ville de Paris (CASVP),20 rue Ortolan,01 45 35 55 12,casvp-s05@paris.fr,https://www.has-sante.fr/jcms/6386_FicheESSMS/fr/residence-autonomie-mouffetard,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Mouffetard Paris 5e est une structure de soin et d'hébergement pour personnes âgées, située au 20 rue Ortolan, dans le 5e arrondissement de Paris. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence offre un environnement convivial et sécurisé pour les personnes âgées qui souhaitent maintenir leur autonomie. La Résidence autonomie Mouffetard Paris 5e accueille des personnes âgées qui nécessitent un soutien pour leur quotidien, mais qui souhaitent conserver leur indépendance.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-5e-arrondissement-75005/residence-autonomie-mouffetard/750800773,2026-01-10,personnes_agees
