nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Henri Douet Ombrée d'Anjou, MAINE-ET-LOIRE",Ombree Danjou,49420,Association logement foyer du,1 rue de la Chesnaie,02 41 61 57 67,foyer.henridouet@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=490537156,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Ombree Danjou, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/ombree-danjou-49420/residence-autonomie-henri-douet/490537156,2026-01-30,personnes_agees
Résidence autonomie Verte Vallée La,La Romagne,49740,CIAS,46 rue Nationale,02 44 09 86 40,mchaumet@choletagglomeration.fr,https://www.cholet.fr/chaines/dossier_371_residences+epa.html,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Romagne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/la-romagne-49740/residence-autonomie-verte-vallee/490013919,2026-01-30,personnes_agees
Résidence autonomie Soleine Les,Les Cerqueux,49360,Association Soleine,21 rue Amand Michaud,02 41 55 45 87,residencesoleine@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=490008828,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Les Cerqueux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/les-cerqueux-49360/residence-autonomie-soleine/490008828,2026-01-30,personnes_agees
Résidence autonomie Marcel Lebreton,Angers,49000,Khéra,24 rue Anne Frank,02 41 47 60 30,lebreton@khera.fr,https://khera.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Angers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/angers-49000/residence-autonomie-marcel-lebreton/490539186,2026-01-30,personnes_agees
"Résidence autonomie l'Avresne Sèvremoine, MAINE-ET-LOIRE",Sevremoine,49450,CCAS,,02 41 49 09 80,avresne@sevremoine.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=490016391,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sevremoine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/sevremoine-49450/residence-autonomie-lavresne/490016391,2026-01-30,personnes_agees
"Résidence autonomie Le Bosquet Sèvremoine, MAINE-ET-LOIRE",Sevremoine,49450,CCAS,26 rue de la Creuillère,02 41 70 19 94,lebosquet@sevremoine.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=490016169,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sevremoine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/sevremoine-49450/residence-autonomie-le-bosquet/490016169,2026-01-30,personnes_agees
"Résidence autonomie Claire-Fontaine Sèvremoine, MAINE-ET-LOIRE",Sevremoine,49230,CCAS,1 rue Beauséjour (St Crespin-sur-Moine),02 41 70 47 60,clairefontaine@sevremoine.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=490542552,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sevremoine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (49),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/maine-et-loire-49/sevremoine-49230/residence-autonomie-claire-fontaine/490542552,2026-01-30,personnes_agees
Résidence Services Aliénor,Angers,49000,Heurus,165 Rue de la Barre,02 52 56 47 79,,https://www.heurus.com/residence/alienor/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services,Angers,49000,Residenceservicesaudusson,19 Rue Audusson,02 41 88 68 03,,https://www.residenceservicesaudusson.fr/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Blanche de Castille,Trélazé,49800,Heurus,30 Rue de Valongo,02 52 56 64 84,,https://www.heurus.com/residence/blanche-de-castille/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services des Jardins d'Arcadie,Angers,49100,Lesjardinsdarcadieangers,25 Rue Châteaugontier,02 41 88 00 30,,https://www.lesjardinsdarcadieangers.com/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Epona,Saumur,49400,Heurus,3 Avenue Georges Pompidou,02 41 03 36 76,,https://www.heurus.com/residence/epona/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Foch -,Cholet,49300,Residence-Foch,13 Avenue du Marechal Foch,02 41 65 46 70,,https://www.residence-foch.fr/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Hestia Mazé et Milon,Mazé-Milon,49630,Kazalis,25 Allée des Coudriers,02 41 66 78 32,,https://kazalis.fr/residence-hestia-maze/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Lac De Maine,Bouchemaine,49080,Emera,18 Route d'Angers,02 41 73 55 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/lac-de-maine/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Criterium,Écouflant,49000,Domitys,27 Chemin de Provins,02 52 56 58 11,,https://www.domitys.fr/residence-services-senior/pays-de-la-loire/maine-et-loire-49/ecouflant-le-criterium-49,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Botanistes,Angers,49000,Domitys,5 Rue Gaston Allard,02 52 56 57 85,,https://www.domitys.fr/residence-services-senior/pays-de-la-loire/maine-et-loire-49/angers-les-botanistes-49,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Hespérides Foch,Angers,49100,Residences-Leshesperides,49 Boulevard du maréchal Foch,02 41 87 37 37,,https://residences-leshesperides.sopregim.fr/12-residence-seniors-services-hesperides-foch-angers,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arboresence,Angers,49100,Ovelia,4 Boulevard Ayrault,02 59 46 00 60,,https://www.ovelia.fr/residences-seniors/angers-jardins-arborescence,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie,Angers,49100,Jardins-Arcadie,6 Rue Brault,02 72 47 12 01,,https://jardins-arcadie.fr/residence/residence-seniors-angers,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
