nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie La Tête d'Or Lyon 6e Arrondissement, METROPOLE DE LYON",,,SAS Alph'Âge gestion,86 boulevard des Belges,04 37 47 32 70,residencetetedor@acppa.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690041017,Résidence autonomie,residence,a_verifier,,Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/lyon-6e-arrondissement-69006/residence-autonomie-la-tete-dor/690041017,2026-01-30,personnes_agees
Résidence Services Au Tuc de Loun,Villeurbanne,69100,Residence-Seniors-Leon,83 Rue Léon Blum,05 58 49 20 00,,https://residence-seniors-leon.fr/,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Berthelot Bord de Rhône,Lyon,69007,Cogedim-Club,78 Rue Saint Jérome,07  04 72 94 96,,https://www.cogedim-club.fr/residences/berthelot-bord-de-rhone-residence-services-seniors-lyon/,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Clair Azur,Lyon,69008,Gestea-Residences,52 Rue Antoine Lumière,08  04 72 72 02,,https://gestea-residences.fr/residence-clair-azur.html,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Dolce Vita,Lyon,69007,Gestea-Residences,2 Rue Jean Gay,07  04 72 72 02,,https://gestea-residences.fr/residence-dolce-vita.html,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Manufacture,Lyon,69007,Domitys,188 Avenue Jean Jaurès,07  04 82 29 73,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/rhone-69/lyon-la-manufacture-69,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Pont des Lumieres,Lyon,69007,Domitys,20 Route de Vienne,07  04 82 29 73,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/rhone-69/lyon-le-pont-des-lumieres-69,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Balcons de l'Horloge,Tassin-la-Demi-Lune,69160,Ovelia,68 Avenue de la République,04 51 42 00 09,,https://www.ovelia.fr/residences-seniors/tassin-balcons-horloge,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Euménides,Lyon,69006,Eumenides,152 Rue Duguesclin,06  04 78 52 60,,http://www.eumenides.fr/,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Hespérides Croix Rousse,Lyon,69001,Hesperides-Lyon-Croix-Rousse,140 Boulevard de la Croix-Rousse,01  04 78 27 71,,https://www.hesperides-lyon-croix-rousse.fr/,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Hespérides,Lyon,69006,Residences-Leshesperides,153 Rue Duguesclin,06  01 76 61 05,,https://residences-leshesperides.sopregim.fr/16-residence-seniors-services-hesperides-lyon-brotteaux-lyon-06,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Hespérides Saxe Gambetta,Lyon,69007,Residences-Leshesperides,6 Place Victor Basch,07  01 76 61 05,,https://residences-leshesperides.sopregim.fr/18-residence-seniors-services-hesperides-hesperides-saxe-gambetta,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Lyon,69003,Jardins-Arcadie,86 Rue du Dauphiné,03  04 78 53 36,,https://jardins-arcadie.fr/residence/residence-de-lyon,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Hortense,Lyon,69008,Ovelia,24 Rue Chantal Sandrin,08  04 51 42 04,,https://www.ovelia.fr/residences-seniors/lyon-jardins-hortense,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Templitudes Les Gallinières,Villeurbanne,69100,Domusvi,80 Avenue Galline,04 37 43 82 50,,https://www.domusvi.com/residences-seniors/rhone-69/les-templitudes-les-gallinieres,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Promenade Lafayette,Lyon,69006,Cogedim-Club,63 Rue Sainte Geneviève,06  07 63 19 35,,https://www.cogedim-club.fr/residences/promenade-lafayette-residence-services-seniors-lyon6/,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Senioriales de,Rillieux-la-Pape,69140,Senioriales,21 Rue de la République,05 62 47 94 94,,https://www.senioriales.com/louer/auvergne-rhone-alpes/senioriales-de-rillieux-la-pape,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Senioriales de,Saint-Priest,69800,Senioriales,27 Rue Juliette Récamier,05 62 47 94 94,,https://www.senioriales.com/louer/auvergne-rhone-alpes/senioriales-de-st-priest,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Beausoleil -,Saint-Cyr-au-Mont-d'Or,69450,Villabeausoleil,47 Route de Lyon,04 28 29 50 51,,https://www.villabeausoleil.com/villa/residence-services-seniors/saint-cyr-au-mont-dor,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Villefranche-sur-Saône,69400,Jardins-Arcadie,209 Rue Gantillon,04 74 65 71 90,,https://jardins-arcadie.fr/residence/residence-de-villefranche-sur-saone,Résidence services seniors,residence,a_verifier,,69,pour-les-personnes-agees.gouv.fr,,personnes_agees
