siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
401644067,40164406700027,LOHEARCHES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,1995-06-24,VINCENNES,94300,94080,4 RUE DU DONJON,4 AU 6,75
339704652,33970465200074,TURBOSELF GROUPE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,26.20Z,Fabrication d'ordinateurs et d'équipements périphériques,"Fabrication de produits informatiques, électroniques et optiques",21,50,99,2023,1986-12-23,INGRE,45140,45169,7 RUE EMILE LECONTE,,75
415750181,41575018100174,SYMRISE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,32,250,499,2022,1957-01-01,CLICHY,92110,92024,13 RUE MOZART,ZAC DES TERRAINS CITROEN. 13 A17,75
788438406,78843840600050,TUDIGO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,66.19B,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",Activités auxiliaires de services financiers et d'assurance,21,50,99,2023,2012-10-12,BORDEAUX,33000,33063,37 RUE THIAC,,75
491075727,49107572700025,SARL MIROR,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2022,2006-07-13,EVRY-COURCOURONNES,91000,91228,9 BD DES COQUIBUS,,77
391571551,39157155100186,SEV,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,47.59A,Commerce de détail de meubles,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,1993-06-15,PARIS,75002,75102,25 RUE DE CLERY,,77
332050079,33205007900034,MECASYSTEME,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,28.29A,"Fabrication d'équipements d'emballage, de conditionnement et de pesage",Fabrication de machines et équipements n.c.a.,21,50,99,2022,1984-12-15,SAINT-REMY-DE-LA-VANNE,77320,77432,3 RUE PRINCIPALE,,77
338431927,33843192700114,KAWNEER FRANCE SA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1986-08-01,PARIS,75001,75101,23 RUE DU ROULE,,77
642044374,64204437400501,C & K COMPONENTS SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,27.33Z,Fabrication de matériel d'installation électrique,Fabrication d'équipements électriques,32,250,499,2022,1964-05-20,DOLE,39100,39198,2 RUE BERTHOLLET,,77
786450247,78645024700022,SOC LES FONTAINES,True,0,Inscrit,SA à directoire (s.a.i.),5699,86.10Z,Activités hospitalières,Activités pour la santé humaine,31,200,249,2022,1964-01-01,MELUN,77000,77288,54 BOULEVARD ARISTIDE BRIAND,,77
818369142,81836914200026,COORDEF INGENIERIE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,74.90A,Activité des économistes de la construction,"Autres activités spécialisées, scientifiques et techniques",21,50,99,2022,2016-02-01,CHESSY,77700,77111,5 RUE DE LA GALMY,,77
490656972,49065697200034,OUILAB - DYNALAB,True,0,Inscrit,Société d'exercice libéral par action simplifiée,5785,86.90B,Laboratoires d'analyses médicales,Activités pour la santé humaine,31,200,249,2022,2006-06-19,TROYES,10000,10387,15 BOULEVARD DU 1ER RAM,,77
853323699,85332369900019,ECUDIS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.11D,Supermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,2019-08-26,MORET-LOING-ET-ORVANNE,77250,77316,11 RUE DE L'ORVANNE,ECUELLES,77
698202785,69820278500011,CHARDON AUTOMOBILES,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce et réparation d'automobiles et de motocycles,21,50,99,2022,1969-01-01,NOISY-LE-GRAND,93160,93051,65 AVENUE EMILE COSSONNEAU,,77
838591675,83859167500049,ARC EN CIEL IDF OUEST,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,Services relatifs aux bâtiments et aménagement paysager,32,250,499,2022,2017-12-26,CROISSY-BEAUBOURG,77183,77146,1 RUE HENRY DELBAST,,77
785792433,78579243301314,RELAIS COLIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29A,"Messagerie, fret express",Entreposage et services auxiliaires des transports,32,250,499,2022,1974-01-01,IVRY-SUR-SEINE,94200,94041,43 BOULEVARD PAUL VAILLANT COUTURIER,IMMEUBLE CAP DE SEINE,77
400207957,40020795700053,BREMSTAR,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,45.31Z,Commerce de gros d'équipements automobiles,Commerce et réparation d'automobiles et de motocycles,21,50,99,2022,1995-02-28,LUCE,28110,28218,44 RUE DU MARECHAL LECLERC,,77
306978545,30697854500011,TITEFLEX EUROPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,25.11Z,Fabrication de structures métalliques et de parties de structures,"Fabrication de produits métalliques, à l'exception des machines et des équipements",21,50,99,2022,1976-01-01,OZOIR-LA-FERRIERE,77330,77350,22 AVENUE MAURICE CHEVALIER,ZONE INDUSTRIELLE,77
880476346,88047634600015,FDE DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,2020-01-01,MITRY-MORY,77290,77294,7 RUE EDOUARD BRANLY,,77
746050087,74605008700079,SOCIETE BOURGEOIS FRERES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.61A,Meunerie,Industries alimentaires,21,50,99,2023,1960-01-01,PARIS,75012,75112,19 AVENUE DU BEL AIR,,77
784970451,78497045100018,ASS JEANNE D ARC DE MELUN,True,0,Non inscrit,Association déclarée,9220,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1985-11-15,MELUN,77000,77288,30 RUE BANCEL,,77
350537924,35053792400028,TRAVAIL ENTRAIDE,True,0,Non inscrit,Association déclarée,9220,78.30Z,Autre mise à disposition de ressources humaines,Activités liées à l'emploi,22,100,199,2022,1989-02-06,LE MEE-SUR-SEINE,77350,77285,50 AVENUE DE LA GARE,,77
820273555,82027355500061,AUBE BEDDING,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,31.03Z,Fabrication de matelas,Fabrication de meubles,32,250,499,2022,2016-05-11,SAINT-DENIS,93210,93066,30 RUE PROUDHON,BATIMENT 106,77
629200155,62920015500030,RALLU TRANSPORTS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,21,50,99,2022,1962-01-01,LA SELLE-EN-LUITRE,35133,35324,25 RUE LOUIS LUMIERE,ZI AUMAILLERIE,77
300645124,30064512400300,GEODIS RT FRANCILIENNE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,21,50,99,2023,1900-01-01,MERY,73420,73155,,SAVOIE HEXAPOLE,77
809107675,80910767500070,OVELO CYCLES,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,45.40Z,Commerce et réparation de motocycles,Commerce et réparation d'automobiles et de motocycles,21,50,99,2023,2015-01-01,FREJUS,83600,83061,357 AVENUE DES LIONS,POLE CAPITOU NORD,77
450218235,45021823500098,BARCODIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,26.20Z,Fabrication d'ordinateurs et d'équipements périphériques,"Fabrication de produits informatiques, électroniques et optiques",22,100,199,2023,2003-07-08,VILLEBON-SUR-YVETTE,91140,91661,29 AVENUE DE LA BALTIQUE,,77
392549820,39254982000786,A.S.T. GROUPE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,41.20A,Construction de maisons individuelles,Construction de bâtiments,31,200,249,2022,1993-07-01,DECINES-CHARPIEU,69150,69275,78 RUE ELISEE RECLUS,,77
392316881,39231688100011,CAPREMIB CHAMPAGN ARDENNE PREFAB MAT INDUS BETON,True,0,Inscrit,"SAS, société par actions simplifiée",5710,23.61Z,Fabrication d'éléments en béton pour la construction,Fabrication d'autres produits minéraux non métalliques,22,100,199,2022,1993-07-01,CORMICY,51220,51171,44 RTE NATIONALE,,77
775650575,77565057500183,INEO INFRASTRUCTURES IDF NORMANDIE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,43.21B,Travaux d'installation électrique sur la voie publique,Travaux de construction spécialisés,31,200,249,2023,1977-01-01,NANTERRE,92000,92050,19 AVENUE DE L'ILE SAINT MARTIN,,77
323253609,32325360900024,GETAM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12A,Activité des géomètres,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,1981-12-01,VILLEMANDEUR,45700,45338,1 RUE NICEPHORE NIEPCE,ZONE INDUSTRIELLE,77
321591067,32159106701390,SPAG SOCIETE PROVENCALE D'ACHAT ET DE GESTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.71Z,Commerce de détail d'habillement en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",31,200,249,2022,1981-02-01,AIX-EN-PROVENCE,13290,13001,350 RUE GUSTAVE EIFFEL,POLE D'ACTIVITES DES MILLES,77
823949813,82394981300021,RT RENT TECHNOLOGIES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,68.32A,Administration d'immeubles et autres biens immobiliers,Activités immobilières,21,50,99,2023,2016-11-08,VINCENNES,94300,94080,112 AVENUE DE PARIS,,77
452454440,45245444000689,FB FRANCE FITNESSBOUTIQUE FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.64Z,Commerce de détail d'articles de sport en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2004-03-03,VOIRON,38500,38563,420 BOULEVARD DE CHARAVINES,,77
420947533,42094753300063,PORSCHE DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce et réparation d'automobiles et de motocycles,22,100,199,2022,1998-11-12,VELIZY-VILLACOUBLAY,78140,78640,21 AVENUE LOUIS BREGUET,,77
304862816,30486281600028,INTERKING,True,0,Inscrit,SA à directoire (s.a.i.),5699,82.19Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",Activités administratives et autres activités de soutien aux entreprises,21,50,99,2023,1975-01-01,PARIS,75008,75108,26 BOULEVARD MALESHERBES,,77
410881148,41088114800077,BBL TRANSPORT,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,31,200,249,2023,1997-01-01,BUSSY-SAINT-GEORGES,77600,77058,31 AVENUE GRAHAM BELL,P ACT LEONARD DE VINCI 31 A 35,77
572044808,57204480800820,LMS SA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1979-01-15,VILLENEUVE-LA-GARENNE,92390,92078,9 RUE DE LA LITTE,9-11,77
797649084,79764908400010,FAREVA SERVICES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.29A,Restauration collective sous contrat,Restauration,21,50,99,2022,2013-10-01,TAIN-L'HERMITAGE,26600,26347,82 AVENUE DU PRESIDENT ROOSEVELT,,77
197723125,19772312500013,LPO LYCEE POLYVALENT FLORA TRISTAN - LYCEE DES METIERS DE LA MODE ET DE L'ADMINISTRATION DE LA PME - PMI,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1992-10-23,MONTEREAU-FAULT-YONNE,77130,77305,12 RUE DU 8 MAI 1945,,77
197719602,19771960200025,COLLEGE HENRI WALLON,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1981-09-15,SAVIGNY-LE-TEMPLE,77176,77445,AVENUE DES REGALLES,,77
197722952,19772295200011,LYCEE POLYVALENT LA TOUR DES DAMES,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1993-09-01,ROZAY-EN-BRIE,77540,77393,RUE DE VILPRE,,77
399227263,39922726300155,REYNAERS ALUMINIUM,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1994-12-01,LIEUSAINT,77127,77251,RUE VICTOR COUSIN,,77
200020469,20002046900017,LYCEE GENERAL INTERNAT D'EXCELLENCE,True,0,Non inscrit,Autre établissement public national d'enseignement,7384,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,2009-09-01,SOURDUN,77171,77459,100 RUE DE PARIS,,77
521482505,52148250500034,ADERNET DEVELOPPEMENT,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2022,2010-02-10,NEUILLY-PLAISANCE,93360,93049,16 RUE MEDERIC,,77
388301988,38830198801470,ESLC SERVICES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.71Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1992-08-05,VENISSIEUX,69200,69259,22 RUE EUGENE HENAFF,,77
315281766,31528176600255,SN AGENCES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,79.11Z,Activités des agences de voyage,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",32,250,499,2023,1979-01-01,PONT-DE-BUIS-LES-QUIMERCH,29590,29302,38 RUE DE QUIMPER,,77
383837473,38383747300040,FRITEC,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.69C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services,"Commerce de gros, à l'exception des automobiles et des motocycles",31,200,249,2023,1992-01-02,ECKBOLSHEIM,67201,67118,13 RUE DES FRERES LUMIERE,,77
840514632,84051463200016,PHARMACIE DE LA GARE,True,0,Inscrit,"SERL, société d'exercice libéral à responsabilité limitée",5485,47.73Z,Commerce de détail de produits pharmaceutiques en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,2018-07-01,ROISSY-EN-BRIE,77680,77390,PLACE DE LA REVOLUTION,,77
330189150,33018915000403,THYSSENKRUPP  PLASTICS FRANCE  SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.76Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1984-07-01,MITRY-MORY,77290,77294,13 RUE RENE CASSIN,ZAC DE LA VILLETTE AUX AULNES,77
602048951,60204895100142,ALPI SOCIETE TECHNIQUE DE LA DECOUPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.32Z,Fabrication d'autres équipements automobiles,Industrie automobile,21,50,99,2023,1900-01-01,TORCY,77200,77468,22 RUE PIERRE MENDES FRANCE,,77
412838526,41283852600157,FUJIFILM FRANCE S.A.S,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1997-07-01,MONTIGNY-LE-BRETONNEUX,78180,78423,5 AVENUE DES CHAUMES,,77
349282772,34928277200038,TECHTRONIC INDUSTRIES FRANCE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1989-01-10,LE MESNIL-AMELOT,77990,77291,35 RUE DE GUIVRY,ZAC DU GUE,77
351320650,35132065000051,TELEREP FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,42.21Z,Construction de réseaux pour fluides,Génie civil,31,200,249,2023,1989-03-24,ECQUEVILLY,78920,78206,20 ZAI DU PETIT PARC,,77
834096745,83409674500197,SOCOTEC FORMATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.59A,Formation continue d'adultes,Enseignement,31,200,249,2023,2017-12-12,GUYANCOURT,78280,78297,5 PLACE DES FRERES MONTGOLFIER,,77
424971000,42497100000023,STPS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.12B,Travaux de terrassement spécialisés ou de grande masse,Travaux de construction spécialisés,32,250,499,2022,1999-10-29,VILLEPARISIS,77270,77514,SUR LES CARRIERES,ZI SUD,77
512803552,51280355200144,CRISTAL'ID,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",21,50,99,2023,2009-06-01,VILLENEUVE D ASCQ,59491,59009,50 RUE HORACE,,77
552093189,55209318900132,STPI CROUZET,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,27.12Z,Fabrication de matériel de distribution et de commande électrique,Fabrication d'équipements électriques,22,100,199,2022,1955-01-01,VALENCE,26000,26362,10 RUE DOCTEUR HENRI ABEL,,77
350324695,35032469500021,ISOCAB FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,25.11Z,Fabrication de structures métalliques et de parties de structures,"Fabrication de produits métalliques, à l'exception des machines et des équipements",22,100,199,2022,1989-04-11,GRANDE-SYNTHE,59760,59271,3 RUE CHARLES FOURIER,ZI GRANDE SYNTHE,77
197715196,19771519600014,COLLEGE DEPARTEMENTAL LOUISE MICHEL,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1973-04-03,FAREMOUTIERS,77515,77176,23 RUE ROBERT MARTIN,,77
878543891,87854389100054,MASTEOS TRAVAUX,True,0,Inscrit,"SAS, société par actions simplifiée",5710,41.20A,Construction de maisons individuelles,Construction de bâtiments,21,50,99,2022,2019-10-17,PARIS,75003,75103,12 RUE CHARLOT,,77
781619937,78161993700118,AGRITEAM OUEST,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.61Z,Commerce de gros (commerce interentreprises) de matériel agricole,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1961-01-01,PARIS,75006,75106,127 RUE DE SEVRES,,77
342706421,34270642100217,UNE PLANISPHERE ASSOCIATION AUTONOME DE CAMIONNAGE GLOBE EXPRESS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29A,"Messagerie, fret express",Entreposage et services auxiliaires des transports,32,250,499,2023,1987-10-26,SAINT-THIBAULT-DES-VIGNES,77400,77438,5 RUE DE LA MARNE,,77
383607116,38360711600233,TRANSDEV RAIL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.10Z,Transport ferroviaire interurbain de voyageurs,Transports terrestres et transport par conduites,21,50,99,2022,1992-01-01,ISSY-LES-MOULINEAUX,92130,92040,3 ALLEE DE GRENELLE,,77
349743179,34974317900203,PRECIA MOLEN SERVICE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,33.12Z,Réparation de machines et équipements mécaniques,Réparation et installation de machines et d'équipements,32,250,499,2022,1989-01-01,VEYRAS,07000,07340,LE RUISSOL,BP 326,77
722019734,72201973400341,ASSA ABLOY ENTRANCE SYSTEMS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.32B,Travaux de menuiserie métallique et serrurerie,Travaux de construction spécialisés,32,250,499,2023,1992-10-20,LIEUSAINT,77127,77251,560 AVENUE MARGUERITE PEREY,,77
784756413,78475641300471,IS INSTITUT DE SOUDURE,True,0,Non inscrit,Association déclarée,9220,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,1900-01-01,VILLEPINTE,93420,93078,45 RUE DES 3 SOEURS,BATIMENT RENAN,77
784923393,78492339300010,LA MAISON DE RETRAITE DE COUBERT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1971-01-01,COUBERT,77170,77127,3 RUE ETIENNE TETROT,,77
345135131,34513513100174,ILE DE FRANCE POIDS LOURDS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,45.31Z,Commerce de gros d'équipements automobiles,Commerce et réparation d'automobiles et de motocycles,21,50,99,2023,1988-05-18,LUCE,28110,28218,44 RUE DU MARECHAL LECLERC,,77
478426604,47842660400060,CAP TRAITEUR,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.89Z,Fabrication d'autres produits alimentaires n.c.a.,Industries alimentaires,21,50,99,2022,2004-08-23,LE THILLAY,95500,95612,3 AV DES GRANDS CHAMPS,,77
307559633,30755963300051,TRANS MOB,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,21,50,99,2022,1976-01-01,ROSHEIM,67560,67411,4 RUE DU MAIRE GEORGES BARUCH,PARC D ACTIVITE DU ROSENMEER,77
447617887,44761788700032,ISTRA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.31Z,Travaux de plâtrerie,Travaux de construction spécialisés,21,50,99,2022,2003-01-01,COLLEGIEN,77090,77121,19 RUE DE LAMIRAULT,ZAC DE LAMIRAULT,77
325437622,32543762200013,BOUCHE DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11F,Hypermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1982-09-11,COULOMMIERS,77120,77131,8 BOULEVARD DE LA MARNE,ZI,77
315732842,31573284200663,VEOLIA AGRICULTURE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,38.21Z,Traitement et élimination des déchets non dangereux,"Collecte, traitement et élimination des déchets ; récupération",32,250,499,2023,1976-01-01,ARRAS,62000,62041,1 RUE DE LA FONTAINERIE,,77
338337876,33833787600019,COANUS COUVERTURE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.91B,Travaux de couverture par éléments,Travaux de construction spécialisés,22,100,199,2023,1986-01-01,IGNEY,88150,88247,6 RUE DE LORRAINE,,77
480200237,48020023700018,LES DAUPHINS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.10Z,Construction de véhicules automobiles,Industrie automobile,21,50,99,2023,2005-01-01,CHELLES,77500,77108,1 AVENUE DE LA TRENTAINE,,77
488069089,48806908900024,DUBONSORT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11D,Supermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2006-01-16,SEPT-SORTS,77260,77448,ZAC RN3 LA HAUTE BORNE,ZAC DU HAINAULT,77
421399049,42139904900152,LENI,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,22,100,199,2023,1999-01-04,MONTREUIL,93100,93048,2 RUE DES LONGS QUARTIERS,,77
383463718,38346371800023,KOMATSU FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.63Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil","Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1991-10-30,AUBERGENVILLE,78410,78029,21 RUE DU CLOS REINE,021-029,77
217701762,21770176200015,COMMUNE FAREMOUTIERS,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,21,50,99,2023,1978-01-01,FAREMOUTIERS,77515,77176,AVENUE VICTOR MASSOUL,,77
247700594,24770059400010,COMMUNAUTE D AGGLO MARNE ET GONDOIRE,True,0,Non inscrit,Communauté d'agglomération,7348,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,2001-11-28,BUSSY-SAINT-MARTIN,77600,77059,1 RUE DE L'ETANG,PARC DE RENTILLY,77
431642057,43164205700043,TPCB SARL,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Travaux de construction spécialisés,21,50,99,2022,2000-05-19,EMERAINVILLE,77184,77169,65 B AVENUE DE L’EUROPE,,77
197714728,19771472800015,COLLEGE DEPARTEMENTAL LE MOULIN A VENT,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1972-02-22,THORIGNY-SUR-MARNE,77400,77464,12 RUE DU MOULIN A VENT,,77
429018922,42901892200048,A.P.S. ACTION PROPRETE ET SERVICES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,Services relatifs aux bâtiments et aménagement paysager,31,200,249,2022,2000-01-11,PARIS,75019,75119,118 AVENUE JEAN JAURES,118-130,77
775705148,77570514800028,SOCIETE D'APPLICATIONS ELECTRONIQUES ET MECANIQUES (LPF SODAPEM),True,0,Inscrit,"SAS, société par actions simplifiée",5710,25.62B,Mécanique industrielle,"Fabrication de produits métalliques, à l'exception des machines et des équipements",31,200,249,2022,1980-03-01,SOMMIERES,30250,30321,651 ROUTE DE GALARGUES,,77
197719115,19771911500010,COLLEGE DEPARTEMENTAL LES TILLEULS,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1980-09-01,CLAYE-SOUILLY,77410,77118,2 RUE DES LONGUES RAIES,,77
494917081,49491708100064,SERVICES ANTARCTIQUE PREMS,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,88.10A,Aide à domicile,Action sociale sans hébergement,22,100,199,2022,2007-03-15,BONDY,93140,93010,15 PLACE ALBERT THOMAS,,77
818582801,81858280100051,COMBO SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",22,100,199,2022,2016-02-19,PARIS,75009,75109,32 RUE DE TREVISE,,77
841219702,84121970200104,L'INNOMINATO FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,2018-07-04,PARIS,75003,75103,100 BOULEVARD DE SEBASTOPOL,,77
838448694,83844869400029,ARIS SECURITE PRIVEE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,22,100,199,2022,2018-04-01,CROISSY-BEAUBOURG,77183,77146,5 RUE PELLOUTIER,,77
318827003,31882700300555,"FRANCAISE D'ORGANISATION DE MATERIEL EQUESTRE ET SPORTIF - ""FORMES EQUESTRES""",True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.64Z,Commerce de détail d'articles de sport en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,1980-04-01,LE CHESNAY-ROCQUENCOURT,78150,78158,3 RUE MAL DE LATTRE DE TASSIGNY,,77
