nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Les Girandières du Havre,Le Havre,76600,Girandieres,35 Rue Dumont d'Urville,02 35 11 44 00,,https://www.girandieres.com/residences-seniors/normandie/le-havre-300.html,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Flaubert,Rouen,76100,Happy Senior,29 Avenue Jean Rondeaux,07 61 44 62 34,,https://www.residencehappysenior.fr/residences/rouen/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Boréales,Rouen,76100,Les-Boreales,52 Rue Méridienne,02 77 64 59 60,,https://www.les-boreales.com/residences-services-seniors/residence-les-boreales-rouen-sud,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Mont-Saint-Aignan,76130,Arcadie-Rouen,7 Rue Jacques Boutrolle d’Estaimbuc,02 35 71 83 83,,https://arcadie-rouen.fr/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Palangre,Le Tréport,76470,Domitys,2 Rue François Mitterrand,02 52 56 70 71,,https://www.domitys.fr/residence-services-senior/normandie/seine-maritime-76/le-treport-la-palangre-76,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières,Rouen,76100,Girandieres,Square Martha Graham,02 35 15 67 20,,https://www.girandieres.com/residences-seniors/normandie/rouen-420.html,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Villages d’Or,Bihorel,76420,Les-Villages-Dor,12 Rue des Campanules,08 00 00 79 29,,https://www.les-villages-dor.com/senior/les-villages-d-or-bihorel,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services,Rouen,76100,Cocoonsocialclub,107 Allee Francois Mitterrand,06 31 68 70 14,,https://www.cocoonsocialclub.fr/co-coon-co-living-rouen/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services,Maromme,76150,Cocoonsocialclub,Rue du Moulin à Poudre,06 31 68 70 14,,https://www.cocoonsocialclub.fr/co-coon-co-living-maromme/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Calende,Rouen,76100,Nahoma,105 Avenue Jean Rondeaux,07 85 83 19 48,,https://www.nahoma.fr/la-calende/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Marignan,Elbeuf,76500,Cosy-Diem,Rue de Marignan,02 78 26 35 90,,https://www.cosy-diem.fr/residences/elbeuf/residence-marignan,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Perles de Nacre,Montivilliers,76290,Residences-Stella,55 Rue Jean Jaurès,02 61 52 00 81,,https://residences-stella.com/residences-services-senior/normandie/seine-maritime-76/residence-senior-stella-a-montivilliers/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Saint-Nicolas,Le Havre,76600,Colisee,28 Rue Pierre Guinard,02 32 72 40 40,,https://colisee.fr/residences/residence-senior-le-havre-villa-saint-nicolas/,Résidence services seniors,residence,a_verifier,,76,pour-les-personnes-agees.gouv.fr,,personnes_agees
Maison partagée Rai,Rai,,Ages & Vie,,0801 07 08 09,,https://agesetvie.com/maisons-partagees/normandie/orne-61/rai-61270,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Rai est une colocation avec services située dans la commune de Rai, dans le département de la Seine-Maritime. Géré par l'établissement Maison partagée Rai, cet établissement offre un environnement convivial et sécurisé pour les résidents. La Maison partagée Rai accueille des personnes qui cherchent un logement partagé avec des services adaptés à leurs besoins. Les résidents peuvent profiter d'un environnement propice à la convivialité et à la communauté.",Seine-Maritime (76),https://agesetvie.com/maisons-partagees/normandie,2026-01-07,personnes_agees
Logement intergénérationnel - Udaf 76,Rouen,76000,Udaf 76,6 rue Le VerrierCS,,nom.prenom@domaine.com,https://www.udaf76.fr/contact-udaf-76/,Habitat intergénérationnel,habitat_partage,non_eligible,"**Logement intergénérationnel - Udaf 76** Situé à Rouen, dans la commune de Rouen (76000), le Logement intergénérationnel - Udaf 76 est un établissement d'hébergement spécialisé dans l'accueil de personnes âgées et de familles. Géré par l'établissement Logement intergénérationnel - Udaf 76, cet établissement offre un environnement convivial et sécurisé pour les personnes âgées et leurs familles. Le Logement intergénérationnel - Udaf 76 accueille principalement des personnes âgées et des familles qui bénéficient de mesures d'accompagnement social personnalisées.",Seine-Maritime (76),https://www.udaf76.fr/les-services-aux-familles/logement-intergenerationnel/,2026-01-07,mixtes
Résidence Les Béguinages,Yvetot,76190,Centre Communal d'Action Sociale Yvetot,Allée Etienne Guéroult,02 35 95 91 48,,https://www.ccas-yvetot.fr/seniors/residences-autonomie/residence-les-beguinages/,Béguinage,logement_independant,non_eligible,"Résidence Les Béguinages, située à Yvetot dans le département de la Seine-Maritime, est un établissement de type béguinage. Il est géré par le Centre Communal d'Action Sociale Yvetot. Cette résidence accueille des personnes âgées qui bénéficient d'un accompagnement et d'une aide pour maintenir leur autonomie. Les logements sont de type F1 bis en rez-de-chaussée, offrant ainsi une grande flexibilité et une qualité de vie optimale. Les tarifs sont fixés à 479,87 € pour la redevance d'hébergement et à 132,90 € pour les prestations de service.",Seine-Maritime (76),https://www.ccas-yvetot.fr/seniors/residences-autonomie/residence-les-beguinages/,2026-01-07,personnes_agees
