nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Maison partagée Crevin,Crevin,35320,Ages & Vie,9 RUE DES SPORTS,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/crevin-35320/maisons-partagees-crevin,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Crevin est un établissement de colocation avec services situé à Crevin, dans le département d'Ille-et-Vilaine. Cette maison partagée est gérée par Ages & Vie et propose une solution de vie en communauté pour les seniors en perte d'autonomie. La Maison partagée Crevin accueille les personnes âgées qui cherchent une alternative à la vie en maison de retraite traditionnelle. Les résidents peuvent continuer à mener leur vie de manière autonome, tout en bénéficiant d'un accompagnement et d'une sécurité personnelle.",Ille-et-Vilaine (35),https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35,2026-01-15,personnes_agees
Maison partagée Gévezé,Gévezé,35850,Ages & Vie,2 LA VIEILLE RUE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/geveze-35850/maisons-partagees-geveze,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Gévezé est un établissement de colocation avec services situé à Gévezé, dans le département d'Ille-et-Vilaine. Cette maison partagée est gérée par l'établissement Maison partagée Gévezé. L'établissement accueille des personnes âgées qui cherchent une solution alternative à l'isolement ou à la solitude. Les résidents peuvent profiter d'un cadre de vie agréable et d'une atmosphère conviviale. Les avis des résidents sont très positifs, avec des notes élevées pour la confort de leurs chambres et la gentillesse du personnel.",Ille-et-Vilaine (35),https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35,2026-01-15,personnes_agees
Maison partagée Bonnemain,Bonnemain,35270,Ages & Vie,12 ALLÉE CHATEAUBRIAND,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/bonnemain-35270/maisons-partagees-bonnemain,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Bonnemain est une colocation avec services située à Bonnemain, dans le département d'Ille-et-Vilaine. Cette maison partagée est gérée par l'établissement Maison partagée Bonnemain. La Maison partagée Bonnemain accueille les seniors en perte d'autonomie, offrant un accompagnement personnalisé pour les besoins de chacun. L'équipe d'auxiliaires de vie présente sur place 7 jours sur 7 assure l'accompagnement pour les gestes du quotidien devenus difficiles, tels que l'aide au lever, au coucher, à la toilette, ainsi que la préparation de repas faits maison, le ménage et l'entretien du linge. Les résidents de la Maison partagée Bonnemain bénéficient également d'une convivialité du mode de vie en colocation, avec 8 chambres par maison, et peuvent participer à des activités et sorties, telles que des séances de gym ou des loisirs. La présence sécurisante durant la journée et la téléalarme pour intervention d'auxiliaires de vie, nuit et jour, contribuent à garantir un environnement de vie sécurisé et convivial.",Ille-et-Vilaine (35),https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35,2026-01-15,personnes_agees
Maison partagée Mesnil-Roc'h,Mesnil-Roc'h,35720,Ages & Vie,4 RUE JEAN CHARCOT,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/mesnil-roc-h-35720/maisons-partagees-mesnil-roc-h,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Mesnil-Roc'h est un établissement de colocation avec services situé à Mesnil-Roc'h, dans le département d'Ille-et-Vilaine. Cette maison partagée est gérée par l'établissement lui-même. Elle accueille les seniors en perte d'autonomie, offrant une solution de proximité entre le domicile individuel et la maison de retraite. Les résidents peuvent continuer à mener leur vie de manière autonome, tout en bénéficiant d'un accompagnement personnalisé pour les gestes du quotidien devenus difficiles.",Ille-et-Vilaine (35),https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35,2026-01-15,personnes_agees
Maison partagée Sixt-sur-Aff,Sixt-sur-Aff,35550,Ages & Vie,38 A ET 38 B RUE DE LA SAULDRE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/sixt-sur-aff-35550/maisons-partagees-sixt-sur-aff,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Sixt-sur-Aff est un établissement de colocation situé à Sixt-sur-Aff, dans le département d'Ille-et-Vilaine. Cette maison partagée est gérée par l'établissement Maison partagée Sixt-sur-Aff et offre un environnement convivial pour les personnes âgées en perte d'autonomie. Cette maison partagée est spécialement conçue pour accueillir les seniors qui cherchent une solution de vie autonome tout en bénéficiant d'un accompagnement quotidien.",Ille-et-Vilaine (35),https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35,2026-01-15,personnes_agees
Maison Partagée Âges & Vie - Saint-Ouen-des-Alleux,Saint-Ouen-des-Alleux,35140,Ages & Vie,5 RUE DU DOCTEUR GORVEL,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bretagne/ille-et-vilaine-35/saint-ouen-des-alleux-35140/maisons-partagees-saint-ouen-des-alleux,Colocation avec services,habitat_partage,non_eligible,"Maison Partagée Âges & Vie - Saint-Ouen-des-Alleux est une colocation avec services située à Saint-Ouen-des-Alleux, dans le département d'Ille-et-Vilaine. Cette maison partagée propose un cadre de vie convivial et sécurisé, idéal pour les personnes âgées ou nécessitant une assistance. Géré par l'établissement Maison Partagée Âges & Vie - Saint-Ouen-des-Alleux, ce logement est conçu pour répondre aux besoins des personnes qui cherchent une 3ème voie entre le domicile individuel et l'institutionnalisation.",Ille-et-Vilaine (35),https://annuaire.ille-et-vilaine.fr/organisme/3783-maison-partagee-ages-vie-saint-ouen-des-alleux,2026-01-15,personnes_agees
Domitys,Rennes,35000,Domitys,9 Rue Roger-Henri Guerrand,02 52 56 57 67,,https://www.domitys.fr/residence-services-senior/bretagne/ille-et-vilaine-35/rennes-loree-du-bois-35,Résidence service seniors,residence,a_verifier,"Domitys Résidence seniors Rennes - Quartier Cleunay L'établissement Domitys Résidence seniors Rennes - Quartier Cleunay est un habitat inclusif situé dans la commune de Rennes, dans le département d'Ille-et-Vilaine. Cette résidence seniors est gérée par l'établissement Domitys et offre un environnement convivial et sécurisé pour les personnes âgées. Cette résidence accueille les personnes âgées qui souhaitent vivre en autonomie tout en bénéficiant d'un soutien et d'une assistance adaptés à leurs besoins.",Ille-et-Vilaine (35),https://www.domitys.fr/residence-services-senior/ille-et-vilaine,2026-01-15,personnes_agees
Résidence Seniors Espace et Vie Bain-de-Bretagne,Bain-de-,35470,Espace et Vie,35 rue de Verdun,02 23 31 05 00,,https://www.residences-espaceetvie.fr/residences/residence-services-seniors-bain-de-bretagne-ille-et-vilaine-35,Habitat inclusif,habitat_partage,a_verifier,"La Résidence Seniors Espace et Vie Bain-de-Bretagne est un habitat inclusif situé dans la commune de Bain-de-Bretagne, dans le département d'Ille-et-Vilaine. Cette résidence est idéalement positionnée sur l'axe Rennes-Nantes, bénéficiant d'une grande attractivité et d'une facilité d'accès. Géré par l'établissement Résidence Seniors Espace et Vie Bain-de-Bretagne, cet établissement accueille les personnes âgées qui cherchent un environnement convivial et sécurisant.",Ille-et-Vilaine (35),https://www.residences-espaceetvie.fr/residences/residence-services-seniors-bain-de-bretagne-ille-et-vilaine-35,2026-01-15,personnes_agees
Béguinage à Saint Meen Le Grand,Saint Meen Le Grand,35290,,Rue de la chapelle,,,https://www.villa-selva.fr/projets-villa-selva-en-cours/saint-m%C3%A9en-le-grand-(35),Béguinage,logement_independant,non_eligible,"Béguinage à Saint Meen Le Grand Situé à Saint Meen Le Grand, dans le département d'Ille-et-Vilaine, le Béguinage à Saint Meen Le Grand est un établissement résidentiel conçu pour accueillir des seniors autonomes ou en perte partielle d'autonomie (PMR). Géré par l'établissement Béguinage à Saint Meen Le Grand, ce village sénior offre une alternative à la vie en appartement ou en maison individuelle, en proposant des logements de plain-pied avec cuisine équipée et terrasse donnant sur un parc paysagé.",Ille-et-Vilaine (35),https://www.papyhappy.fr/etablissement-beguinage/ille-et-vilaine-35/saint-meen-le-grand,2026-01-15,personnes_agees
Le Hameau du Château,Saint-Romain,,Nature et Résidence,"121 chemin du Rodet, 26760 Montéléger",+33 4 75 59 92 74,,https://natureetresidencesilver.com/nos-programmes/residence-senior-la-clairiere-de-saint-romain/,Habitat inclusif,habitat_partage,a_verifier,"Le Hameau du Château est un habitat inclusif situé à Saint-Romain, dans le département d'Ille-et-Vilaine. Géré par Nature et Résidence, cet établissement accueille les personnes âgées qui souhaitent vivre en indépendance tout en bénéficiant de services et d'une assistance modulable et personnalisée. Le Hameau du Château offre une résidence vivante et dynamique, avec des maisons individuelles indépendantes au cœur d'un domaine convivial.",Ille-et-Vilaine (35),https://natureetresidencesilver.com/residence-senior/bretagne/,2026-01-15,personnes_agees
La Clairière de Saint-Romain,Saint-Romain,,Nature et Résidence,"107 Route de la Forêt, 17600 Saint-Romain-de-Benet",+33 7 86 53 55 77,,https://natureetresidencesilver.com/nos-programmes/residence-senior-la-clairiere-de-saint-romain/,Habitat inclusif,habitat_partage,a_verifier,"La Clairière de Saint-Romain est un habitat inclusif situé dans la commune de Saint-Romain, dans le département d'Ille-et-Vilaine. Cette résidence senior est gérée par Nature et Résidence et offre un environnement convivial et dynamique. La Clairière de Saint-Romain accueille les seniors qui souhaitent vivre en indépendance tout en bénéficiant de services et d'une assistance modulable et personnalisée. Les résidents peuvent choisir de vivre dans l'une des 62 maisons individuelles, dont certaines sont disponibles à la location, avec des superficies allant de 42 m² à 68 m².",Ille-et-Vilaine (35),https://natureetresidencesilver.com/residence-senior/bretagne/,2026-01-15,personnes_agees
La Maison en Ville,Rennes,35000,La Maison en Ville,12 RUE SAINT-LOUIS AU JEU DE PAUME,0423210608,info@lamaisonenville.fr,https://www.societe.com/societe/la-maison-en-ville-423210608.html,Habitat inclusif,habitat_partage,a_verifier,"La Maison en Ville est un établissement d'hébergement inclusif situé à Rennes, dans le département d'Ille-et-Vilaine.",Ille-et-Vilaine (35),https://www.lamaisonenville.fr/,2026-01-15,personnes_agees
