nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Vallon des Vouas,Lyaud,74200,Association Odélia,67 allée du Vallon,04 50 72 41 37,residencelelyaud@odelia.eu,https://www.has-sante.fr/jcms/7164_FicheESSMS/fr/residence-autonomie-vallon-des-vouas,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lyaud, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (74),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-savoie-74/lyaud-74200/residence-autonomie-vallon-des-vouas/740017512,2025-12-29,personnes_agees
Résidence autonomie Villa Romaine,Annecy,74000,CIAS,36 avenue des Romains,04 50 57 00 20,cias@agglo-annecy.fr,https://www.grandannecy.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Annecy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (74),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-savoie-74/annecy-74000/residence-autonomie-villa-romaine/740784491,2025-12-29,personnes_agees
Résidence Services Les Deux Lacs,Rumilly,74150,Domitys,4 Place de la Manufacture,04 50 10 54 54,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/haute-savoie-74/rumilly-les-deux-lacs-74,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Sully,Annecy,74600,Annecy,10 Rue du champ de la taillée,04 50 09 56 87,,https://annecy.villasully.fr/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Terrasses du Salève,Reignier-Ésery,74930,Ovelia,265 Rue du Docteur Goy,04 85 64 00 62,,https://www.ovelia.fr/residences-seniors/reignier-terrasses-saleve,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services L'Horologia,Cluses,74300,Domitys,4 Avenue charles poncet,04 85 99 01 00,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/haute-savoie-74/cluses-lhorologia-74,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Pré Fornet,Annecy,74600,Emera,3 Route des blanches,04 50 63 55 38,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/le-pre-fornet/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Balcons d'Annecy,Annecy,74600,Ovelia,6 Route des Creuses (Seynod),04 85 64 00 60,,https://www.ovelia.fr/residences-seniors/annecy-balcons-annecy,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Annemasse,74100,Jardins-Arcadie,8 Rue fernand david,04 50 04 45 60,,https://jardins-arcadie.fr/residence/residence-seniors-annemasse,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Carré Chablais,Thonon-les-Bains,74200,Cogedim-Club,9bis Avenue Jules Ferry,04 50 06 85 00,,https://www.cogedim-club.fr/residences/carre-chablais-residence-services-seniors-thonon-les-bains/?utm_source=GMB&amp;utm_medium=organic&amp;utm_campaign=SEO&amp;at_source=GMB&amp;at_medium=organic&amp;at_campaign=SEO,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services,Sallanches,74700,Espace & Vie,92 Allee Galilee,04 50 78 75 00,,https://www.residences-espaceetvie.fr/residences/residence-services-seniors-a-sallanches-haute-savoie-74,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services de,Thônes,74230,API Résidence,3 Route du château,04 58 10 51 65,,https://www.api-residence.fr/nos-residences/residences-services-senior-thones/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Adélaïde,Annecy,74000,Emera,1 Rue Émile Romanet,04 50 08 50 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/adelaide/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Val Fleuri,Thonon-les-Bains,74200,Emera,Chemin des Marmottés,04 50 84 88 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/val-fleuri/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Villages d'Or Thonon-les-Bains (proche Genève),Thonon-les-Bains,74200,Les-Villages-Dor,2 Impasse de la Passerelle,08 00 00 79 29,,https://www.les-villages-dor.com/residences-seniors/les-villages-d-or-de-thonon-les-bains-proche-geneve,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Domaine les Edelweiss,Scionzier,74950,Emera,Impasse de Gouyette,04 50 18 17 94,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/domaine-les-edelweiss/,Résidence services seniors,residence,a_verifier,,74,pour-les-personnes-agees.gouv.fr,,personnes_agees
L'S PLACE,Fillière,74570,L S PLACE (Association),148 Chemin des Sapins,,,https://lsplace-habitat-inclusif-74.fr/,Habitat inclusif,habitat_partage,a_verifier,"L'S PLACE est un habitat inclusif situé à Fillière, dans le département de la Haute-Savoie. Il est géré par l'établissement L'S PLACE, une association dédiée à l'accueil de personnes en situation de handicap. L'S PLACE accueille des personnes en situation de handicap, en particulier des jeunes adultes avec des troubles neurodéveloppementaux. Le projet a été initié par Corinne Bouclier, infirmière diplômée d'État, qui a constaté un manque de solutions d'accueil adaptées pour ce public. La maison est entièrement rénovée et offre un environnement inclusif et sécurisé.",Haute-Savoie (74),https://lsplace-habitat-inclusif-74.fr/,2025-12-29,personnes_agees
