nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie de la Chine Paris 20e,,,Centre d'action sociale de la ville de Paris (CASVP),29 rue de la Chine,01 43 58 52 95,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750804023,Résidence autonomie,residence,a_verifier,"La Résidence autonomie de la Chine Paris 20e est une structure de type résidence autonomie située dans le 20e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des services et des équipements adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-20e-arrondissement-75020/residence-autonomie-de-la-chine/750804023,2026-01-10,personnes_agees
Résidence autonomie Clauzel Paris 9e,,,Centre d'action sociale de la ville de Paris (CASVP),7 rue Clauzel,01 48 28 40 43,casvp-s09@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827875,Résidence autonomie,residence,a_verifier,La Résidence autonomie Clauzel Paris 9e est une structure d'accueil pour personnes âgées située au 7 rue Clauzel dans le 9e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur indépendance tout en bénéficiant d'un soutien et d'une assistance adaptés à leurs besoins.,Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-9e-arrondissement-75009/residence-autonomie-clauzel/750827875,2026-01-10,personnes_agees
Résidence autonomie Cléry Paris 2e,,,Centre d'action sociale de la ville de Paris (CASVP),50 rue de Cléry,01 40 26 30 05,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750042996,Résidence autonomie,residence,a_verifier,"Résidence autonomie Cléry Paris 2e est un établissement situé au 50 rue de Cléry, dans le 2e arrondissement de Paris. Il s'agit d'une résidence autonomie gérée par l'établissement Résidence autonomie Cléry Paris 2e. Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une aide et d'un soutien adaptés à leurs besoins. Les résidents peuvent ainsi profiter d'une vie sociale active et participer à des activités variées, telles que des séances de réflexologie, des ateliers de peinture ou des sorties culturelles.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-2e-arrondissement-75002/residence-autonomie-clery/750042996,2026-01-10,personnes_agees
Résidence autonomie Damet Paris 17e,,,Centre d'action sociale de la ville de Paris (CASVP),19 rue Lemercier,01 45 22 88 22,casvp-s17@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800997,Résidence autonomie,residence,a_verifier,"Résidence autonomie Damet Paris 17e est une résidence autonomie située à Paris, dans le 17e arrondissement. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie Damet Paris 17e accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents peuvent bénéficier d'une assistance personnalisée pour les activités quotidiennes, ainsi que d'un accès à des services de soins et de soutien.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-17e-arrondissement-75017/residence-autonomie-damet/750800997,2026-01-10,personnes_agees
Résidence autonomie Delbey Paris 14e,,,Centre d'action sociale de la ville de Paris (CASVP),57 rue de l'Abbé Carton,01 45 27 82 39,casvp-s14@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750828931,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Delbey Paris 14e est un établissement situé au 57 rue de l'Abbé Carton, dans le 14e arrondissement de Paris. Cette résidence autonomie est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La Résidence autonomie Delbey Paris 14e accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien et d'une assistance adaptés à leurs besoins. L'établissement propose un environnement convivial et sécurisé, avec des équipements et des services spécifiques pour répondre aux besoins des résidents.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-14e-arrondissement-75014/residence-autonomie-delbey/750828931,2026-01-10,personnes_agees
Résidence autonomie des Abbesses Paris 18e,,,Centre d'action sociale de la ville de Paris (CASVP),16 place des Abbesses,01 42 64 82 84,casvp-s18@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816852,Résidence autonomie,residence,a_verifier,"La Résidence autonomie des Abbesses Paris 18e est une résidence autonomie située à Paris, dans le 18e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public accueilli comprend des personnes âgées qui nécessitent un soutien pour leur quotidien, mais qui souhaitent continuer à vivre dans un environnement familial.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-18e-arrondissement-75018/residence-autonomie-des-abbesses/750816852,2026-01-10,personnes_agees
Résidence autonomie des Fêtes Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),8 rue des Fêtes,01 42 74 20 03,casvp-s19@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750825358,Résidence autonomie,residence,a_verifier,"La Résidence autonomie des Fêtes Paris 19e est un établissement situé à Paris, dans le 19e arrondissement. Elle est implantée au 8, rue des Fêtes. Cette résidence autonomie est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Elle accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. La Résidence autonomie des Fêtes Paris 19e propose des services adaptés aux besoins de ses résidents, tels que des repas, des soins et des activités sociales.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-des-fetes/750825358,2026-01-10,personnes_agees
Résidence autonomie des Maréchaux Paris 9e,,,Centre d'action sociale de la ville de Paris (CASVP),15 rue Richer,01 48 24 64 13,casvp-s09@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750803942,Résidence autonomie,residence,a_verifier,"La Résidence autonomie des Maréchaux Paris 9e est une résidence autonomie située au 15 rue Richer, dans le 9e arrondissement de Paris. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La Résidence autonomie des Maréchaux accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des espaces communs et des équipements adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-9e-arrondissement-75009/residence-autonomie-des-marechaux/750803942,2026-01-10,personnes_agees
Résidence autonomie des Perichaux Paris 15e,,,Centre d'action sociale de la ville de Paris (CASVP),115 boulevard Lefebvre,01 45 31 82 43,casvp-s15@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800948,Résidence autonomie,residence,a_verifier,"La Résidence autonomie des Perichaux Paris 15e est une résidence autonomie située à Paris, dans le 15e arrondissement. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence propose un environnement convivial et sécurisé pour les personnes âgées ou handicapées qui souhaitent maintenir leur autonomie. Cette résidence est conçue pour accueillir des personnes qui nécessitent un soutien pour leur quotidien, tout en leur permettant de garder leur indépendance. Les résidents bénéficient d'un accompagnement personnalisé et d'une prise en charge adaptée à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-15e-arrondissement-75015/residence-autonomie-des-perichaux/750800948,2026-01-10,personnes_agees
Résidence autonomie des Prêcheurs Paris 1er,,,Centre d'action sociale de la ville de Paris (CASVP),12 rue des Prêcheurs,01 42 60 11 95,casvp-s01@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750804064,Résidence autonomie,residence,a_verifier,"Résidence autonomie des Prêcheurs Paris 1er est un établissement situé au 12 rue des Prêcheurs, dans le 1er arrondissement de Paris. Il est géré par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public ciblé est composé de personnes âgées de 60 ans et plus, qui nécessitent un soutien pour leur quotidien.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-1er-arrondissement-75001/residence-autonomie-des-precheurs/750804064,2026-01-10,personnes_agees
Résidence autonomie des Reculettes Paris 13e,,,Centre d'action sociale de la ville de Paris (CASVP),25 rue des Reculettes,01 45 87 16 76,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750824864,Résidence autonomie,residence,a_verifier,"La Résidence autonomie des Reculettes Paris 13e est un établissement de type résidence autonomie situé à Paris, dans le 13e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien et d'une assistance adaptés à leurs besoins. Les résidents peuvent profiter de services tels que la gestion de leur quotidien, l'aide à la personne, ainsi que des activités sociales et culturelles pour favoriser leur bien-être et leur qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-des-reculettes/750824864,2026-01-10,personnes_agees
Résidence autonomie des Rentiers Paris 13e,,,Centre d'action sociale de la ville de Paris (CASVP),120 rue du Château des Rentiers,01 45 82 73 19,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816449,Résidence autonomie,residence,a_verifier,"Résidence autonomie des Rentiers Paris 13e est une résidence autonomie située dans le 13e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir les personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public accueilli est composé de personnes âgées de 60 ans et plus qui nécessitent un soutien pour leur quotidien. La résidence propose des services tels que des repas, des activités sociales et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-des-rentiers/750816449,2026-01-10,personnes_agees
Résidence autonomie des Saint-Simoniens Paris 20e,,,Centre d'action sociale de la ville de Paris (CASVP),12 rue de la Duée,01 43 66 58 22,casvp-s20@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800369,Résidence autonomie,residence,a_verifier,"Résidence autonomie des Saint-Simoniens Paris 20e est une résidence autonomie située au 12 rue de la Duée, dans le 20e arrondissement de Paris. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette structure accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. La résidence propose un environnement convivial et sécurisé, avec des services adaptés aux besoins des résidents. Le public accueilli est composé de personnes âgées qui nécessitent une aide pour leur quotidien, mais qui souhaitent conserver leur autonomie et leur dignité.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-20e-arrondissement-75020/residence-autonomie-des-saint-simoniens/750800369,2026-01-10,personnes_agees
Résidence autonomie Desnoyez Paris 20e,,,Centre d'action sociale de la ville de Paris (CASVP),13 rue Dénoyez,01 43 49 06 81,casvp-s20@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750815847,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Desnoyez Paris 20e est une résidence autonomie située à Paris, dans le 20e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence est conçue pour accueillir des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public accueilli comprend des personnes âgées qui nécessitent des soins de base et des activités de soutien pour leur quotidien. La Résidence autonomie Desnoyez Paris 20e propose des services tels que des repas, des activités sociales et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-20e-arrondissement-75020/residence-autonomie-desnoyez/750815847,2026-01-10,personnes_agees
Résidence autonomie Duhesme-Marcadet Paris 18e,,,Centre d'action sociale de la ville de Paris (CASVP),40 rue Duhesme,01 42 81 36 41,casvp-s09@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750826380,Résidence autonomie,residence,a_verifier,"Résidence autonomie Duhesme-Marcadet Paris 18e est une résidence autonomie située au 40 rue Duhesme, dans le 18e arrondissement de Paris. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie Duhesme-Marcadet accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une aide et d'un soutien adaptés à leurs besoins. Les résidents peuvent profiter d'une vie en communauté, avec des activités et des services proposés pour favoriser leur bien-être et leur qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-18e-arrondissement-75018/residence-autonomie-duhesme-marcadet/750826380,2026-01-10,personnes_agees
Résidence autonomie Dunois Paris 13e,,,Centre d'action sociale de la ville de Paris (CASVP),29 rue Dunois,01 45 82 65 45,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750831471,Résidence autonomie,residence,a_verifier,"Résidence autonomie Dunois Paris 13e est une structure de type résidence autonomie située au 29 rue Dunois dans le 13e arrondissement de Paris. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence accueille des personnes âgées qui cherchent à maintenir leur autonomie et leur indépendance. La résidence Dunois Paris 13e est conçue pour répondre aux besoins spécifiques de ses résidents, qui bénéficient d'un environnement convivial et sécurisé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-dunois/750831471,2026-01-10,personnes_agees
Résidence autonomie Faubourg du Temple Paris 10e,,,Centre d'action sociale de la ville de Paris (CASVP),119 rue du Faubourg du Temple,01 42 40 53 68,casvp-s10@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750801110,Résidence autonomie,residence,a_verifier,"Résidence autonomie Faubourg du Temple Paris 10e est un établissement situé à Paris, dans le 10e arrondissement. Il s'agit d'une résidence autonomie qui propose un environnement convivial et sécurisé pour les personnes âgées. Géré par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une assistance et d'une prise en charge adaptées à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-10e-arrondissement-75010/residence-autonomie-faubourg-du-temple/750801110,2026-01-10,personnes_agees
Résidence autonomie de Flandre Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),142 avenue de Flandre,01 40 37 51 18,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750804031,Résidence autonomie,residence,a_verifier,"La Résidence autonomie de Flandre Paris 19e est un établissement de type résidence autonomie situé dans le 19e arrondissement de Paris. Géré par le Centre d'action sociale de la ville de Paris (CASVP), cet établissement accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien adapté à leurs besoins. La Résidence autonomie de Flandre Paris 19e est conçue pour offrir un environnement convivial et sécurisé, permettant aux résidents de vivre en toute indépendance tout en bénéficiant d'une assistance médicale et sociale.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-de-flandre/750804031,2026-01-10,personnes_agees
Résidence autonomie Folie Méricourt Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),94 rue de la Folie-Méricourt,01 47 00 35 69,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816399,Résidence autonomie,residence,a_verifier,"Résidence autonomie Folie Méricourt Paris 11e est une résidence autonomie située à Paris, dans le 11e arrondissement. Cet établissement est géré par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une aide et d'un soutien adaptés à leurs besoins. Les résidents peuvent profiter d'une vie en communauté, avec des activités et des services proposés pour favoriser leur bien-être et leur qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-folie-mericourt/750816399,2026-01-10,personnes_agees
