nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Foyer des Accates Marseille 11e,,,APEPS,63 route des Camoins,04 86 01 26 40,directrice.fda@fedes.fr,https://www.has-sante.fr/jcms/5278_FicheESSMS/fr/residence-autonomie-foyer-des-accates,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-11e-arrondissement-13011/residence-autonomie-foyer-des-accates/130051055,2026-01-15,personnes_agees
Résidence autonomie Hestia,Miramas,13140,Habitat Pluriel,2 boulevard Jacques Minet,04 13 43 53 51,hestia@unicil.fr,https://www.habitat-pluriel.fr/residences/hestia,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Miramas, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/miramas-13140/residence-autonomie-hestia/130053606,2026-01-15,personnes_agees
Résidence autonomie Le Jardin des Martegeaux Marseille 13e,,,SAS Le Château des Martegaux,,04 91 66 23 85,,https://www.lechateaudesmartegaux.fr/,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-13e-arrondissement-13013/residence-autonomie-le-jardin-des-martegeaux/130053622,2026-01-15,personnes_agees
"Résidence autonomie Jas de Bouffan Aix-en-Provence, BOUCHES-DU-RHONE",Aix En Provence,13080,Groupe Entr'Aide,6 rue Raoul Follereau,04 42 20 01 21,ets.jasdebouffan@entraide.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130790074,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aix En Provence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/aix-en-provence-13080/residence-autonomie-jas-de-bouffan/130790074,2026-01-15,personnes_agees
Résidence autonomie Les Jardins du Vallon Marseille 13e,,,CCAS,,04 91 06 38 12,residence.fraisvallon@ccas-marseille.fr,https://www.ccas-marseille.fr/vos-loisirs,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-13e-arrondissement-13013/residence-autonomie-les-jardins-du-vallon/130798309,2026-01-15,personnes_agees
"Résidence autonomie Les Jardins de Mirabeau Les Pennes-Mirabeau, BOUCHES-DU-RHONE",Les Pennes Mirabeau,13170,Association Le Foresta,2 impasse Olivier Messiaen,04 42 31 48 43,accueil-jardinsdemirabeau@sud-generations.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130047525,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Les Pennes Mirabeau, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/les-pennes-mirabeau-13170/residence-autonomie-les-jardins-de-mirabeau/130047525,2026-01-15,personnes_agees
Résidence autonomie Les Magnolias des Carmes Marseille 2e,,,CCAS,1 place du terras,04 91 91 33 06,a.falzon@ccas-marseille.fr,https://www.ccas-marseille.fr/vos-loisirs,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-2e-arrondissement-13002/residence-autonomie-les-magnolias-des-carmes/130790199,2026-01-15,personnes_agees
Résidence autonomie Les Oliviers Marseille 8e,,,Comité d'Action Sociale Israélite,,04 91 73 04 58,lesoliviers@casim.fr,https://www.casim.fr/etablissements-les-oliviers/,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-8e-arrondissement-13008/residence-autonomie-les-oliviers/130783798,2026-01-15,personnes_agees
Résidence autonomie Les Pins Marseille 9e,,,Groupe Entr'Aide,,04 91 41 80 43,ets.lespins@entraide.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130801285,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-9e-arrondissement-13009/residence-autonomie-les-pins/130801285,2026-01-15,personnes_agees
Résidence autonomie Les Taraïettes,Aubagne,13400,Commune,,04 42 70 02 32,ralestaraiettes@aubagne.fr,https://www.aubagne.fr/utile-au-quotidien/seniors/residence-pour-personnes-agees-375.html,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aubagne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/aubagne-13400/residence-autonomie-les-taraiettes/130797475,2026-01-15,personnes_agees
"Résidence autonomie Les Terrasses de l'Étang Châteauneuf-les-Martigues, BOUCHES-DU-RHONE",Chateauneuf Les Martigues,13220,SARL Les Terrasses de l'Etang,,04 42 10 25 00,rss-terrasses-etang-chateauneuf@domusvi.com,https://www.has-sante.fr/jcms/11861_FicheESSMS/fr/residence-les-terrasses-de-l-etang,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chateauneuf Les Martigues, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/chateauneuf-les-martigues-13220/residence-autonomie-les-terrasses-de-letang/130053697,2026-01-15,personnes_agees
"Résidence autonomie Les Terrasses Saintes-Maries-de-la-Mer, BOUCHES-DU-RHONE",Saintes Maries de La Mer,13460,Association Les Terrasses des,3 avenue Jacques-Yves Cousteau,04 90 54 14 02,secretariat-lesterrasses@sud-generations.fr,https://www.has-sante.fr/jcms/862_FicheESSMS/fr/residence-autonomie-les-terrasses,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saintes Maries de La Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/saintes-maries-de-la-mer-13460/residence-autonomie-les-terrasses/130046329,2026-01-15,personnes_agees
Résidence autonomie Les Terrasses du Levant Marseille 12e,,,Les Terrasses du Levant,67 chemin des Anémones,07 60 47 56 72,rss-terrasses-levant-marseille@domusvi.com,https://www.has-sante.fr/jcms/12679_FicheESSMS/fr/les-terrasses-du-levant,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-12e-arrondissement-13012/residence-autonomie-les-terrasses-du-levant/130053788,2026-01-15,personnes_agees
Résidence autonomie Les Terrasses de Sainte-Marthe Marseille 14e,,,SARL NGA,,04 65 85 99 79,dir-ra-ste-marthe-marseille@domusvi.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130058050,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-14e-arrondissement-13014/residence-autonomie-les-terrasses-de-sainte-marthe/130058050,2026-01-15,personnes_agees
Résidence autonomie Les Terrasses du Château,Aubagne,13400,SARL Château de l'Aumône,,04 42 03 38 20,,https://www.has-sante.fr/jcms/7604_FicheESSMS/fr/les-terrasses-du-chateau,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aubagne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/aubagne-13400/residence-autonomie-les-terrasses-du-chateau/130053614,2026-01-15,personnes_agees
Résidence autonomie Les Terres Brunes,Aubagne,13400,SARL Les Terres Brunes,30 avenue Elzeard Rougier,04 42 18 58 80,rss-terres-brunes-marseille@domusvi.com,https://www.has-sante.fr/jcms/11857_FicheESSMS/fr/foyer-logement-les-terres-brunes,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aubagne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/aubagne-13400/residence-autonomie-les-terres-brunes/130053663,2026-01-15,personnes_agees
"Résidence autonomie Lou Paradou Aix-en-Provence, BOUCHES-DU-RHONE",Aix En Provence,13080,Groupe Entr'Aide,26 avenue de l'Europe,04 42 59 26 37,ets.louparadou@entraide.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130781156,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aix En Provence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/aix-en-provence-13080/residence-autonomie-lou-paradou/130781156,2026-01-15,personnes_agees
Résidence autonomie La Maison du Soleil,Marignane,13700,CCAS,,04 42 88 58 82,marignane.ccas@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130790058,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Marignane, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marignane-13700/residence-autonomie-la-maison-du-soleil/130790058,2026-01-15,personnes_agees
Résidence autonomie Maisonnée de Martigues,Martigues,13500,SAS Les Maisonnées de France,11 route de la Vierge,04 42 13 35 00,martigues@maisonnesdefrance.fr,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/maisonnee-de-martigues/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Martigues, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/martigues-13500/residence-autonomie-maisonnee-de-martigues/130047533,2026-01-15,personnes_agees
Résidence autonomie Maissena,Grans,13450,SARL Maissena,18 rue de l'Egalité,04 90 55 93 26,saint-antoine@maissena.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130054828,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Grans, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/grans-13450/residence-autonomie-maissena/130054828,2026-01-15,personnes_agees
